student_id,cohort,application_date,efc_dollars,need_index,eligible_flag
S201300584,2013,2013-03-13,14524,2.136,1
S201300585,2013,2013-04-20,7483,1.1,1
S201300586,2013,2013-02-08,0,0.1,1
S201300587,2013,2013-02-18,977,0.144,1
S201300588,2013,2013-02-20,17682,2.6,1
S201300589,2013,2013-03-23,4223,0.621,1
S201300590,2013,2013-03-05,9450,1.39,1
S201300591,2013,2013-03-06,18917,2.782,1
S201300592,2013,2013-02-06,22470,3.304,0
S201300593,2013,2013-04-07,0,0.1,1
S201300594,2013,2013-04-01,17310,2.546,1
S201300595,2013,2013-02-03,18165,2.671,1
S201300596,2013,2013-03-13,15564,2.289,1
S201300597,2013,2013-04-18,229,0.1,1
S201300598,2013,2013-03-25,6384,0.939,1
S201300599,2013,2013-02-09,8971,1.319,1
S201300600,2013,2013-02-10,10501,1.544,1
S201300601,2013,2013-03-20,8592,1.264,1
S201300602,2013,2013-02-19,17586,2.586,1
S201300603,2013,2013-03-20,2529,0.372,1
S201300604,2013,2013-02-20,12183,1.792,1
S201300605,2013,2013-04-03,0,0.1,1
S201300606,2013,2013-03-03,329,0.1,1
S201300607,2013,2013-02-22,6170,0.907,1
S201300608,2013,2013-04-18,12462,1.833,1
S201300609,2013,2013-03-24,11675,1.717,1
S201300610,2013,2013-03-10,3922,0.577,1
S201300611,2013,2013-04-24,13107,1.928,1
S201300612,2013,2013-03-26,1122,0.165,1
S201300613,2013,2013-04-02,11913,1.752,1
S201300614,2013,2013-02-23,0,0.1,1
S201300615,2013,2013-04-22,0,0.1,1
S201300616,2013,2013-03-22,4930,0.725,1
S201300617,2013,2013-03-26,16260,2.391,1
S201300618,2013,2013-04-07,4138,0.609,1
S201300619,2013,2013-04-06,22736,3.344,0
S201300620,2013,2013-04-02,18416,2.708,1
S201300621,2013,2013-02-09,19437,2.858,1
S201300622,2013,2013-02-21,12670,1.863,1
S201300623,2013,2013-04-16,8680,1.276,1
S201300624,2013,2013-04-08,6644,0.977,1
S201300625,2013,2013-03-16,27742,4.08,0
S201300626,2013,2013-03-01,10261,1.509,1
S201300627,2013,2013-04-24,1130,0.166,1
S201300628,2013,2013-02-01,17799,2.618,1
S201300629,2013,2013-03-25,18663,2.745,1
S201300630,2013,2013-03-24,16851,2.478,1
S201300631,2013,2013-04-22,1209,0.178,1
S201300632,2013,2013-02-03,16215,2.385,1
S201300633,2013,2013-03-03,25063,3.686,0
S201300634,2013,2013-02-26,12421,1.827,1
S201300635,2013,2013-04-16,17497,2.573,1
S201300636,2013,2013-03-22,3247,0.478,1
S201300637,2013,2013-03-12,4811,0.708,1
S201300638,2013,2013-03-03,15983,2.35,1
S201300639,2013,2013-02-18,5153,0.758,1
S201300640,2013,2013-03-09,12078,1.776,1
S201300641,2013,2013-03-05,0,0.1,1
S201300642,2013,2013-03-20,27828,4.092,0
S201300643,2013,2013-03-07,11716,1.723,1
S201300644,2013,2013-03-15,17324,2.548,1
S201300645,2013,2013-03-21,11906,1.751,1
S201300646,2013,2013-03-07,6154,0.905,1
S201300647,2013,2013-03-18,22218,3.267,0
S201300648,2013,2013-04-23,3271,0.481,1
S201300649,2013,2013-03-05,11044,1.624,1
S201300650,2013,2013-03-20,0,0.1,1
S201300651,2013,2013-04-27,6960,1.024,1
S201300652,2013,2013-04-02,2106,0.31,1
S201300653,2013,2013-03-19,7563,1.112,1
S201300654,2013,2013-04-07,16680,2.453,1
S201300655,2013,2013-04-07,15143,2.227,1
S201300656,2013,2013-03-09,18111,2.663,1
S201300657,2013,2013-04-27,6777,0.997,1
S201300658,2013,2013-02-15,3847,0.566,1
S201300659,2013,2013-04-18,7147,1.051,1
S201300660,2013,2013-04-18,11274,1.658,1
S201300661,2013,2013-03-11,10321,1.518,1
S201300662,2013,2013-04-21,15615,2.296,1
S201300663,2013,2013-02-15,28772,4.231,0
S201300664,2013,2013-02-17,1082,0.159,1
S201300665,2013,2013-03-14,2492,0.366,1
S201300666,2013,2013-03-22,3956,0.582,1
S201300667,2013,2013-04-17,9361,1.377,1
S201300668,2013,2013-03-02,4385,0.645,1
S201300669,2013,2013-02-10,7993,1.175,1
S201300670,2013,2013-02-08,9634,1.417,1
S201300671,2013,2013-03-02,11083,1.63,1
S201300672,2013,2013-02-11,4185,0.615,1
S201300673,2013,2013-02-25,5756,0.846,1
S201300674,2013,2013-04-06,15028,2.21,1
S201300675,2013,2013-04-07,11525,1.695,1
S201300676,2013,2013-04-02,13000,1.912,1
S201300677,2013,2013-04-17,8954,1.317,1
S201300678,2013,2013-02-08,15148,2.228,1
S201300679,2013,2013-03-10,18556,2.729,1
S201300680,2013,2013-04-19,7602,1.118,1
S201300681,2013,2013-04-11,10048,1.478,1
S201300682,2013,2013-03-27,7548,1.11,1
S201300683,2013,2013-04-20,0,0.1,1
S201300684,2013,2013-03-01,11106,1.633,1
S201300685,2013,2013-02-12,13845,2.036,1
S201300686,2013,2013-04-21,2429,0.357,1
S201300687,2013,2013-03-04,5403,0.795,1
S201300688,2013,2013-02-24,3754,0.552,1
S201300689,2013,2013-03-10,16745,2.462,1
S201300690,2013,2013-02-10,8663,1.274,1
S201300691,2013,2013-02-22,8585,1.262,1
S201300692,2013,2013-03-22,16259,2.391,1
S201300693,2013,2013-04-22,18424,2.709,1
S201300694,2013,2013-03-20,7782,1.144,1
S201300695,2013,2013-02-20,15650,2.301,1
S201300696,2013,2013-02-06,11431,1.681,1
S201300697,2013,2013-03-03,5283,0.777,1
S201300698,2013,2013-04-16,6097,0.897,1
S201300699,2013,2013-02-08,4119,0.606,1
S201300700,2013,2013-03-19,21008,3.089,0
S201300701,2013,2013-04-13,11192,1.646,1
S201300702,2013,2013-04-15,0,0.1,1
S201300703,2013,2013-02-18,10435,1.535,1
S201300704,2013,2013-03-20,22789,3.351,0
S201300705,2013,2013-02-16,5392,0.793,1
S201300706,2013,2013-04-05,8460,1.244,1
S201300707,2013,2013-04-20,14829,2.181,1
S201300708,2013,2013-04-09,21651,3.184,0
S201300709,2013,2013-02-06,5552,0.816,1
S201300710,2013,2013-02-25,9685,1.424,1
S201300711,2013,2013-02-25,22052,3.243,0
S201300712,2013,2013-04-14,18859,2.773,1
S201300713,2013,2013-02-04,5288,0.778,1
S201300714,2013,2013-03-17,11354,1.67,1
S201300715,2013,2013-04-23,15969,2.348,1
S201300716,2013,2013-02-06,17765,2.612,1
S201300717,2013,2013-04-11,22201,3.265,0
S201300718,2013,2013-04-05,19141,2.815,1
S201300719,2013,2013-03-20,1346,0.198,1
S201300720,2013,2013-02-23,11394,1.676,1
S201300721,2013,2013-04-26,6291,0.925,1
S201300722,2013,2013-02-06,8199,1.206,1
S201300723,2013,2013-04-20,21292,3.131,0
S201300724,2013,2013-02-17,0,0.1,1
S201300725,2013,2013-02-15,21019,3.091,0
S201300726,2013,2013-04-05,11388,1.675,1
S201300727,2013,2013-02-06,15191,2.234,1
S201300728,2013,2013-02-22,21984,3.233,0
S201300729,2013,2013-03-02,11520,1.694,1
S201300730,2013,2013-04-13,5469,0.804,1
S201300731,2013,2013-03-06,10648,1.566,1
S201300732,2013,2013-02-05,14295,2.102,1
S201300733,2013,2013-03-17,12691,1.866,1
S201300734,2013,2013-04-25,22333,3.284,0
S201300735,2013,2013-04-17,319,0.1,1
S201300736,2013,2013-03-26,8422,1.239,1
S201300737,2013,2013-03-23,28517,4.194,0
S201300738,2013,2013-03-27,920,0.135,1
S201300739,2013,2013-04-04,5338,0.785,1
S201300740,2013,2013-03-07,13235,1.946,1
S201300741,2013,2013-04-18,6341,0.932,1
S201300742,2013,2013-02-15,11686,1.719,1
S201300743,2013,2013-04-27,0,0.1,1
S201300744,2013,2013-02-04,0,0.1,1
S201300745,2013,2013-03-09,23341,3.432,0
S201300746,2013,2013-02-08,9249,1.36,1
S201300747,2013,2013-03-17,12695,1.867,1
S201300748,2013,2013-04-04,13756,2.023,1
S201300749,2013,2013-03-26,22623,3.327,0
S201300750,2013,2013-04-07,0,0.1,1
S201300751,2013,2013-04-04,7830,1.151,1
S201300752,2013,2013-03-16,8770,1.29,1
S201300753,2013,2013-02-13,16564,2.436,1
S201300754,2013,2013-02-09,0,0.1,1
S201300755,2013,2013-04-19,18137,2.667,1
S201300756,2013,2013-02-05,13243,1.948,1
S201300757,2013,2013-02-02,0,0.1,1
S201300758,2013,2013-03-13,15009,2.207,1
S201300759,2013,2013-04-12,11815,1.738,1
S201300760,2013,2013-03-16,10925,1.607,1
S201300761,2013,2013-03-08,11959,1.759,1
S201300762,2013,2013-04-14,24063,3.539,0
S201300763,2013,2013-03-27,5512,0.811,1
S201300764,2013,2013-03-26,0,0.1,1
S201300765,2013,2013-03-02,5816,0.855,1
S201300766,2013,2013-02-23,11601,1.706,1
S201300767,2013,2013-03-14,6121,0.9,1
S201300768,2013,2013-02-19,6223,0.915,1
S201300769,2013,2013-04-04,13377,1.967,1
S201300770,2013,2013-02-09,20506,3.016,0
S201300771,2013,2013-02-13,9408,1.384,1
S201300772,2013,2013-04-24,14907,2.192,1
S201300773,2013,2013-04-02,6501,0.956,1
S201300774,2013,2013-02-27,13802,2.03,1
S201300775,2013,2013-02-22,5288,0.778,1
S201300776,2013,2013-04-01,602,0.1,1
S201300777,2013,2013-03-16,9300,1.368,1
S201300778,2013,2013-03-09,23449,3.448,0
S201300779,2013,2013-02-25,6594,0.97,1
S201300780,2013,2013-02-01,12286,1.807,1
S201300781,2013,2013-03-22,12951,1.905,1
S201300782,2013,2013-02-16,19657,2.891,1
S201300783,2013,2013-04-03,599,0.1,1
S201300784,2013,2013-04-05,15781,2.321,1
S201300785,2013,2013-03-05,15857,2.332,1
S201300786,2013,2013-04-15,0,0.1,1
S201300787,2013,2013-04-27,12941,1.903,1
S201300788,2013,2013-02-22,11473,1.687,1
S201300789,2013,2013-03-20,5694,0.837,1
S201300790,2013,2013-03-22,20763,3.053,0
S201300791,2013,2013-02-11,4451,0.655,1
S201300792,2013,2013-04-09,14444,2.124,1
S201300793,2013,2013-03-15,8380,1.232,1
S201300794,2013,2013-02-23,4743,0.698,1
S201300795,2013,2013-04-22,13947,2.051,1
S201300796,2013,2013-02-18,11158,1.641,1
S201300797,2013,2013-02-19,20753,3.052,0
S201300798,2013,2013-02-15,17202,2.53,1
S201300799,2013,2013-04-15,5924,0.871,1
S201300800,2013,2013-04-07,11452,1.684,1
S201300801,2013,2013-02-16,6323,0.93,1
S201300802,2013,2013-04-20,17476,2.57,1
S201300803,2013,2013-04-08,5750,0.846,1
S201300804,2013,2013-02-18,9725,1.43,1
S201300805,2013,2013-03-09,9760,1.435,1
S201300806,2013,2013-02-20,6496,0.955,1
S201300807,2013,2013-04-09,8974,1.32,1
S201300808,2013,2013-04-24,14200,2.088,1
S201300809,2013,2013-02-15,8844,1.301,1
S201300810,2013,2013-04-16,8500,1.25,1
S201300811,2013,2013-02-16,5885,0.865,1
S201300812,2013,2013-04-20,9530,1.401,1
S201300813,2013,2013-03-20,18321,2.694,1
S201300814,2013,2013-04-21,17847,2.625,1
S201300815,2013,2013-03-22,9684,1.424,1
S201300816,2013,2013-03-18,9152,1.346,1
S201300817,2013,2013-03-06,0,0.1,1
S201300818,2013,2013-04-20,9173,1.349,1
S201300819,2013,2013-02-10,18936,2.785,1
S201300820,2013,2013-02-18,5219,0.768,1
S201300821,2013,2013-02-08,17150,2.522,1
S201300822,2013,2013-04-17,13003,1.912,1
S201300823,2013,2013-02-15,12597,1.852,1
S201300824,2013,2013-04-22,26917,3.958,0
S201300825,2013,2013-02-24,6718,0.988,1
S201300826,2013,2013-03-23,4324,0.636,1
S201300827,2013,2013-04-03,15913,2.34,1
S201300828,2013,2013-02-27,10569,1.554,1
S201300829,2013,2013-03-11,12403,1.824,1
S201300830,2013,2013-02-10,13454,1.979,1
S201300831,2013,2013-03-26,0,0.1,1
S201300832,2013,2013-02-24,16949,2.492,1
S201300833,2013,2013-03-12,6297,0.926,1
S201300834,2013,2013-04-08,16967,2.495,1
S201300835,2013,2013-02-09,0,0.1,1
S201300836,2013,2013-03-05,4822,0.709,1
S201300837,2013,2013-02-09,7946,1.169,1
S201300838,2013,2013-04-24,7442,1.094,1
S201300839,2013,2013-03-07,4901,0.721,1
S201300840,2013,2013-03-26,10309,1.516,1
S201300841,2013,2013-04-02,127,0.1,1
S201300842,2013,2013-04-26,10364,1.524,1
S201300843,2013,2013-03-04,2260,0.332,1
S201300844,2013,2013-04-16,5935,0.873,1
S201300845,2013,2013-02-09,10770,1.584,1
S201300846,2013,2013-04-21,7188,1.057,1
S201300847,2013,2013-02-04,10632,1.564,1
S201300848,2013,2013-04-12,19266,2.833,1
S201300849,2013,2013-03-05,22147,3.257,0
S201300850,2013,2013-03-07,15638,2.3,1
S201300851,2013,2013-04-07,8856,1.302,1
S201300852,2013,2013-03-11,22228,3.269,0
S201300853,2013,2013-04-21,0,0.1,1
S201300854,2013,2013-03-21,9885,1.454,1
S201300855,2013,2013-03-15,8245,1.212,1
S201300856,2013,2013-04-12,16575,2.438,1
S201300857,2013,2013-04-12,5450,0.801,1
S201300858,2013,2013-02-21,13483,1.983,1
S201300859,2013,2013-02-04,3715,0.546,1
S201300860,2013,2013-04-20,11322,1.665,1
S201300861,2013,2013-02-07,4661,0.685,1
S201300862,2013,2013-04-20,8054,1.184,1
S201300863,2013,2013-03-01,13017,1.914,1
S201300864,2013,2013-02-13,6993,1.028,1
S201300865,2013,2013-03-04,0,0.1,1
S201300866,2013,2013-04-03,4841,0.712,1
S201300867,2013,2013-04-11,32131,4.725,0
S201300868,2013,2013-04-25,639,0.1,1
S201300869,2013,2013-02-14,1645,0.242,1
S201300870,2013,2013-02-10,9505,1.398,1
S201300871,2013,2013-03-10,928,0.136,1
S201300872,2013,2013-03-01,8943,1.315,1
S201300873,2013,2013-03-24,26196,3.852,0
S201300874,2013,2013-02-19,17103,2.515,1
S201300875,2013,2013-03-06,4470,0.657,1
S201300876,2013,2013-04-02,12886,1.895,1
S201300877,2013,2013-02-21,960,0.141,1
S201300878,2013,2013-04-27,17198,2.529,1
S201300879,2013,2013-04-03,6561,0.965,1
S201300880,2013,2013-04-03,5222,0.768,1
S201300881,2013,2013-03-25,15327,2.254,1
S201300882,2013,2013-04-19,2078,0.306,1
S201300883,2013,2013-04-11,3335,0.49,1
S201300884,2013,2013-02-26,499,0.1,1
S201300885,2013,2013-03-12,18947,2.786,1
S201300886,2013,2013-03-12,0,0.1,1
S201300887,2013,2013-02-06,8934,1.314,1
S201300888,2013,2013-04-17,10009,1.472,1
S201300889,2013,2013-04-27,12131,1.784,1
S201300890,2013,2013-03-23,9659,1.42,1
S201300891,2013,2013-03-25,13619,2.003,1
S201300892,2013,2013-03-13,17230,2.534,1
S201300893,2013,2013-03-24,8506,1.251,1
S201300894,2013,2013-04-08,4164,0.612,1
S201300895,2013,2013-03-24,0,0.1,1
S201300896,2013,2013-02-22,17054,2.508,1
S201300897,2013,2013-04-11,22666,3.333,0
S201300898,2013,2013-03-27,2872,0.422,1
S201300899,2013,2013-04-07,12425,1.827,1
S201300900,2013,2013-02-09,8363,1.23,1
S201300901,2013,2013-04-05,14058,2.067,1
S201300902,2013,2013-02-15,4752,0.699,1
S201300903,2013,2013-02-05,15785,2.321,1
S201300904,2013,2013-03-25,11275,1.658,1
S201300905,2013,2013-04-22,11525,1.695,1
S201300906,2013,2013-03-07,0,0.1,1
S201300907,2013,2013-02-12,8290,1.219,1
S201300908,2013,2013-02-21,0,0.1,1
S201300909,2013,2013-02-11,8107,1.192,1
S201300910,2013,2013-02-22,9490,1.396,1
S201300911,2013,2013-04-18,20729,3.048,0
S201300912,2013,2013-04-11,6006,0.883,1
S201300913,2013,2013-03-15,12294,1.808,1
S201300914,2013,2013-03-17,1932,0.284,1
S201300915,2013,2013-04-11,0,0.1,1
S201300916,2013,2013-04-02,24034,3.534,0
S201300917,2013,2013-02-12,3100,0.456,1
S201300918,2013,2013-04-24,14093,2.072,1
S201300919,2013,2013-03-04,0,0.1,1
S201300920,2013,2013-02-09,7251,1.066,1
S201300921,2013,2013-02-11,16338,2.403,1
S201300922,2013,2013-04-16,9232,1.358,1
S201300923,2013,2013-04-06,35589,5.234,0
S201300924,2013,2013-04-02,20917,3.076,0
S201300925,2013,2013-04-12,18183,2.674,1
S201300926,2013,2013-02-06,18742,2.756,1
S201300927,2013,2013-04-01,16983,2.498,1
S201300928,2013,2013-03-03,14752,2.169,1
S201300929,2013,2013-02-02,11534,1.696,1
S201300930,2013,2013-03-12,9334,1.373,1
S201300931,2013,2013-02-24,7289,1.072,1
S201300932,2013,2013-04-06,3884,0.571,1
S201300933,2013,2013-03-01,7294,1.073,1
S201300934,2013,2013-02-13,7996,1.176,1
S201300935,2013,2013-03-23,4598,0.676,1
S201300936,2013,2013-03-27,9608,1.413,1
S201300937,2013,2013-03-22,19586,2.88,1
S201300938,2013,2013-02-11,2255,0.332,1
S201300939,2013,2013-04-26,9331,1.372,1
S201300940,2013,2013-04-25,17929,2.637,1
S201300941,2013,2013-04-17,14869,2.187,1
S201300942,2013,2013-02-02,20452,3.008,0
S201300943,2013,2013-04-21,0,0.1,1
S201300944,2013,2013-04-08,1444,0.212,1
S201300945,2013,2013-03-17,4191,0.616,1
S201300946,2013,2013-02-09,9870,1.451,1
S201300947,2013,2013-02-05,22380,3.291,0
S201300948,2013,2013-03-22,4623,0.68,1
S201300949,2013,2013-03-09,4749,0.698,1
S201300950,2013,2013-04-23,5978,0.879,1
S201300951,2013,2013-04-21,16990,2.499,1
S201300952,2013,2013-04-13,2950,0.434,1
S201300953,2013,2013-03-02,10259,1.509,1
S201300954,2013,2013-02-08,10266,1.51,1
S201300955,2013,2013-03-26,5351,0.787,1
S201300956,2013,2013-03-17,12582,1.85,1
S201300957,2013,2013-04-24,24205,3.56,0
S201300958,2013,2013-02-16,26180,3.85,0
S201300959,2013,2013-02-08,15008,2.207,1
S201300960,2013,2013-02-13,0,0.1,1
S201300961,2013,2013-03-11,24274,3.57,0
S201300962,2013,2013-03-18,9505,1.398,1
S201300963,2013,2013-03-11,13099,1.926,1
S201300964,2013,2013-04-10,12532,1.843,1
S201300965,2013,2013-02-09,13678,2.011,1
S201300966,2013,2013-04-09,3615,0.532,1
S201300967,2013,2013-03-09,9911,1.458,1
S201300968,2013,2013-02-16,11629,1.71,1
S201300969,2013,2013-02-20,24430,3.593,0
S201300970,2013,2013-04-13,1035,0.152,1
S201300971,2013,2013-03-13,3338,0.491,1
S201300972,2013,2013-04-13,838,0.123,1
S201300973,2013,2013-02-13,20862,3.068,0
S201300974,2013,2013-04-18,6452,0.949,1
S201300975,2013,2013-02-03,16675,2.452,1
S201300976,2013,2013-03-01,3457,0.508,1
S201300977,2013,2013-03-02,8704,1.28,1
S201300978,2013,2013-02-12,6170,0.907,1
S201300979,2013,2013-02-15,7239,1.065,1
S201300980,2013,2013-02-05,3845,0.565,1
S201300981,2013,2013-02-13,6727,0.989,1
S201300982,2013,2013-04-16,14931,2.196,1
S201300983,2013,2013-03-01,16962,2.494,1
S201300984,2013,2013-03-04,11983,1.762,1
S201300985,2013,2013-03-07,5032,0.74,1
S201300986,2013,2013-04-16,0,0.1,1
S201300987,2013,2013-02-04,16773,2.467,1
S201300988,2013,2013-02-08,5922,0.871,1
S201300989,2013,2013-02-18,8821,1.297,1
S201300990,2013,2013-03-22,7854,1.155,1
S201300991,2013,2013-04-10,0,0.1,1
S201300992,2013,2013-02-24,10271,1.51,1
S201300993,2013,2013-03-10,11814,1.737,1
S201300994,2013,2013-03-18,10043,1.477,1
S201300995,2013,2013-03-08,7289,1.072,1
S201300996,2013,2013-04-10,5313,0.781,1
S201300997,2013,2013-03-18,7701,1.132,1
S201300998,2013,2013-03-06,3230,0.475,1
S201300999,2013,2013-03-25,11677,1.717,1
S201301000,2013,2013-04-03,3299,0.485,1
S201301001,2013,2013-02-20,10462,1.539,1
S201301002,2013,2013-04-21,0,0.1,1
S201301003,2013,2013-03-23,0,0.1,1
S201301004,2013,2013-02-27,5658,0.832,1
S201301005,2013,2013-04-10,16845,2.477,1
S201301006,2013,2013-02-01,18682,2.747,1
S201301007,2013,2013-03-14,15941,2.344,1
S201301008,2013,2013-03-07,15519,2.282,1
S201301009,2013,2013-03-13,18933,2.784,1
S201301010,2013,2013-04-14,11169,1.642,1
S201301011,2013,2013-04-09,0,0.1,1
S201301012,2013,2013-02-24,10512,1.546,1
S201301013,2013,2013-03-16,0,0.1,1
S201301014,2013,2013-03-19,23135,3.402,0
S201301015,2013,2013-02-15,20482,3.012,0
S201301016,2013,2013-02-12,15217,2.238,1
S201301017,2013,2013-02-17,20808,3.06,0
S201301018,2013,2013-04-27,17518,2.576,1
S201301019,2013,2013-02-18,16957,2.494,1
S201301020,2013,2013-04-20,12214,1.796,1
S201301021,2013,2013-04-21,11216,1.649,1
S201301022,2013,2013-04-04,0,0.1,1
S201301023,2013,2013-02-06,8779,1.291,1
S201301024,2013,2013-02-17,16696,2.455,1
S201301025,2013,2013-02-02,3261,0.48,1
S201301026,2013,2013-03-12,2745,0.404,1
S201301027,2013,2013-04-14,33356,4.905,0
S201301028,2013,2013-02-17,0,0.1,1
S201301029,2013,2013-02-18,14292,2.102,1
S201301030,2013,2013-03-03,3562,0.524,1
S201301031,2013,2013-03-24,13985,2.057,1
S201301032,2013,2013-02-04,3189,0.469,1
S201301033,2013,2013-04-20,7512,1.105,1
S201301034,2013,2013-02-02,19059,2.803,1
S201301035,2013,2013-04-22,4945,0.727,1
S201301036,2013,2013-03-20,16457,2.42,1
S201301037,2013,2013-03-10,12209,1.795,1
S201301038,2013,2013-04-25,2346,0.345,1
S201301039,2013,2013-02-05,7689,1.131,1
S201301040,2013,2013-03-13,4504,0.662,1
S201301041,2013,2013-03-19,3239,0.476,1
S201301042,2013,2013-04-07,18948,2.786,1
S201301043,2013,2013-03-15,13681,2.012,1
S201301044,2013,2013-02-17,12585,1.851,1
S201301045,2013,2013-04-09,22147,3.257,0
S201301046,2013,2013-04-22,13786,2.027,1
S201301047,2013,2013-03-05,173,0.1,1
S201301048,2013,2013-02-12,0,0.1,1
S201301049,2013,2013-04-09,11648,1.713,1
S201301050,2013,2013-04-20,0,0.1,1
S201301051,2013,2013-02-10,0,0.1,1
S201301052,2013,2013-04-22,16790,2.469,1
S201301053,2013,2013-03-03,8352,1.228,1
S201301054,2013,2013-02-20,10486,1.542,1
S201301055,2013,2013-03-20,14132,2.078,1
S201301056,2013,2013-04-18,4223,0.621,1
S201301057,2013,2013-03-21,7561,1.112,1
S201301058,2013,2013-03-03,2551,0.375,1
S201301059,2013,2013-04-07,15789,2.322,1
S201301060,2013,2013-02-20,8444,1.242,1
S201301061,2013,2013-03-13,11099,1.632,1
S201301062,2013,2013-03-21,12714,1.87,1
S201301063,2013,2013-02-22,17483,2.571,1
S201301064,2013,2013-04-03,11669,1.716,1
S201301065,2013,2013-02-18,10564,1.554,1
S201301066,2013,2013-04-06,15512,2.281,1
S201301067,2013,2013-03-25,10943,1.609,1
S201301068,2013,2013-02-06,12339,1.815,1
S201301069,2013,2013-03-23,9692,1.425,1
S201301070,2013,2013-02-20,7553,1.111,1
S201301071,2013,2013-02-02,0,0.1,1
S201301072,2013,2013-04-05,21692,3.19,0
S201301073,2013,2013-03-16,13808,2.031,1
S201301074,2013,2013-04-21,10760,1.582,1
S201301075,2013,2013-03-09,5523,0.812,1
S201301076,2013,2013-04-11,11845,1.742,1
S201301077,2013,2013-02-07,0,0.1,1
S201301078,2013,2013-03-20,4785,0.704,1
S201301079,2013,2013-03-11,3372,0.496,1
S201301080,2013,2013-04-08,18587,2.733,1
S201301081,2013,2013-04-22,10130,1.49,1
S201301082,2013,2013-04-07,4297,0.632,1
S201301083,2013,2013-02-20,2277,0.335,1
S201301084,2013,2013-04-26,14382,2.115,1
S201301085,2013,2013-04-10,20362,2.994,1
S201301086,2013,2013-04-10,1667,0.245,1
S201301087,2013,2013-02-06,22631,3.328,0
S201301088,2013,2013-03-09,2747,0.404,1
S201301089,2013,2013-03-21,18160,2.671,1
S201301090,2013,2013-04-09,9016,1.326,1
S201301091,2013,2013-03-23,14623,2.15,1
S201301092,2013,2013-02-08,8275,1.217,1
S201301093,2013,2013-03-09,7299,1.073,1
S201301094,2013,2013-02-23,15604,2.295,1
S201301095,2013,2013-03-23,10408,1.531,1
S201301096,2013,2013-02-11,7570,1.113,1
S201301097,2013,2013-02-20,7626,1.121,1
