student_id,assignment
S201301998,0
S201301999,0
S201302000,0
S201302001,0
S201302002,0
S201302003,0
S201302004,0
S201302005,1
S201302006,0
S201302007,0
S201302008,0
S201302009,1
S201302010,0
S201302011,1
S201302012,0
S201302013,0
S201302014,1
S201302015,1
S201302016,0
S201302017,0
S201302018,0
S201302019,0
S201302020,0
S201302021,1
S201302022,0
S201302023,1
S201302024,0
S201302025,1
S201302026,1
S201302027,0
S201302028,0
S201302029,0
S201302030,0
S201302031,0
S201302032,1
S201302033,0
S201302034,1
S201302035,0
S201302036,0
S201302037,1
S201302038,1
S201302039,1
S201302040,0
S201302041,0
S201302042,1
S201302043,0
S201302044,1
S201302045,0
S201302046,1
S201302047,0
S201302048,0
S201302049,0
S201302050,0
S201302051,1
S201302052,1
S201302053,0
S201302054,0
S201302055,1
S201302056,0
S201302057,1
S201302058,1
S201302059,1
S201302060,0
S201302061,1
S201302062,0
S201302063,0
S201302064,1
S201302065,0
S201302066,0
S201302067,0
S201302068,0
S201302069,0
S201302070,0
S201302071,0
S201302072,1
S201302073,1
S201302074,0
S201302075,1
S201302076,0
S201302077,1
S201302078,0
S201302079,1
S201302080,1
S201302081,0
S201302082,0
S201302083,0
S201302084,1
S201302085,0
S201302086,1
S201302087,0
S201302088,1
S201302089,0
S201302090,0
S201302091,0
S201302092,1
S201302093,0
S201302094,0
S201302095,0
S201302096,0
S201302097,0
S201302098,1
S201302099,0
S201302100,0
S201302101,0
S201302102,0
S201302103,0
S201302104,0
S201302105,0
S201302106,0
S201302107,1
S201302108,0
S201302109,0
S201302110,0
S201302111,0
S201302112,1
S201302113,0
S201302114,0
S201302115,0
S201302116,1
S201302117,0
S201302118,0
S201302119,1
S201302120,0
S201302121,0
S201302122,1
S201302123,0
S201302124,0
S201302125,0
S201302126,0
S201302127,0
S201302128,0
S201302129,0
S201302130,0
S201302131,0
S201302132,0
S201302133,0
S201302134,1
S201302135,1
S201302136,0
S201302137,0
S201302138,0
S201302139,0
S201302140,0
S201302141,1
S201302142,0
S201302143,0
S201302144,0
S201302145,0
S201302146,1
S201302147,0
S201302148,0
S201302149,1
S201302150,0
S201302151,1
S201302152,0
S201302153,1
S201302154,0
S201302155,0
S201302156,1
S201302157,0
S201302158,0
S201302159,1
S201302160,1
S201302161,0
S201302162,1
S201302163,0
S201302164,0
S201302165,0
S201302166,0
S201302167,0
S201302168,0
S201302169,0
S201302170,1
S201302171,0
S201302172,1
S201302173,1
S201302174,0
S201302175,0
S201302176,0
S201302177,0
S201302178,1
S201302179,1
S201302180,1
S201302181,0
S201302182,0
S201302183,0
S201302184,0
S201302185,0
S201302186,0
S201302187,0
S201302188,0
S201302189,0
S201302190,1
S201302191,0
S201302192,0
S201302193,0
S201302194,0
S201302195,0
S201302196,0
S201302197,0
S201302198,1
S201302199,0
S201302200,0
S201302201,0
S201302202,0
S201302203,0
S201302204,0
S201302205,0
S201302206,0
S201302207,0
S201302208,1
S201302209,1
S201302210,0
S201302211,1
S201302212,0
S201302213,0
S201302214,0
S201302215,0
S201302216,0
S201302217,1
S201302218,0
S201302219,1
S201302220,0
S201302221,1
S201302222,0
S201302223,1
S201302224,0
S201302225,0
S201302226,0
S201302227,1
S201302228,1
S201302229,0
S201302230,0
S201302231,0
S201302232,1
S201302233,0
S201302234,0
S201302235,1
S201302236,0
S201302237,0
S201302238,0
S201302239,0
S201302240,1
S201302241,0
S201302242,1
S201302243,1
S201302244,1
S201302245,0
S201302246,0
S201302247,0
S201302248,0
S201302249,0
S201302250,0
S201302251,0
S201302252,0
S201302253,0
S201302254,1
S201302255,1
S201302256,0
S201302257,1
S201302258,0
S201302259,0
S201302260,0
S201302261,1
S201302262,0
S201302263,0
S201302264,1
S201302265,0
S201302266,0
S201302267,0
S201302268,1
S201302269,0
S201302270,0
S201302271,1
S201302272,1
S201302273,1
S201302274,1
S201302275,1
S201302276,0
S201302277,0
S201302278,0
S201302279,0
S201302280,0
S201302281,1
S201302282,1
S201302283,1
S201302284,0
S201302285,1
S201302286,1
S201302287,0
S201302288,0
S201302289,1
S201302290,1
S201302291,1
S201302292,0
S201302293,0
S201302294,0
S201302295,0
S201302296,1
S201302297,0
S201302298,0
S201302299,1
S201302300,0
S201302301,0
S201302302,0
S201302303,1
S201302304,0
S201302305,0
S201302306,0
S201302307,0
S201302308,0
S201302309,0
S201302310,0
S201302311,0
S201302312,0
S201302313,0
S201302314,0
S201302315,0
S201302316,1
S201302317,0
S201302318,1
S201302319,1
S201302320,1
S201302321,0
S201302322,1
S201302323,0
S201302324,1
S201302325,1
S201302326,0
S201302327,0
S201302328,0
S201302329,0
S201302330,1
S201302331,0
S201302332,0
S201302333,1
S201302334,0
S201302335,1
S201302336,0
S201302337,1
S201302338,0
S201302339,1
S201302340,0
S201302341,0
S201302342,1
S201302343,0
S201302344,0
S201302345,1
S201302346,0
S201302347,1
S201302348,1
S201302349,1
S201302350,1
S201302351,0
S201302352,0
S201302353,0
S201302354,0
S201302355,0
S201302356,0
S201302357,0
S201302358,0
S201302359,1
S201302360,0
S201302361,1
S201302362,0
S201302363,1
S201302364,1
S201302365,1
S201302366,0
S201302367,1
S201302368,0
S201302369,0
S201302370,0
S201302371,0
S201302372,0
S201302373,1
S201302374,0
S201302375,0
S201302376,1
S201302377,0
S201302378,0
S201302379,0
S201302380,1
S201302381,0
S201302382,0
S201302383,1
S201302384,0
S201302385,0
S201302386,1
S201302387,1
S201302388,1
S201302389,0
S201302390,1
S201302391,0
S201302392,1
S201302393,0
S201302394,0
S201302395,0
S201302396,0
S201302397,1
S201302398,1
S201302399,0
S201302400,0
S201302401,0
S201302402,0
S201302403,0
S201302404,0
S201302405,0
S201302406,0
S201302407,0
S201302408,0
S201302409,1
S201302410,0
S201302411,0
S201302412,0
S201302413,0
S201302414,1
S201302415,0
S201302416,1
S201302417,0
S201302418,1
S201302419,1
S201302420,0
S201302421,1
S201302422,0
S201302423,1
S201302424,0
S201302425,0
S201302426,1
S201302427,0
S201302428,0
S201302429,1
S201302430,1
S201302431,1
S201302432,0
S201302433,0
S201302434,0
S201302435,0
S201302436,0
S201302437,0
S201302438,0
S201302439,1
S201302440,0
S201302441,1
S201302442,0
S201302443,0
S201302444,1
S201302445,0
S201302446,0
S201302447,1
S201302448,0
S201302449,0
S201302450,0
S201302451,0
S201302452,1
S201302453,1
S201302454,1
S201302455,0
S201302456,0
S201302457,1
S201302458,0
S201302459,0
S201302460,0
S201302461,0
S201302462,0
S201302463,0
S201302464,0
S201302465,1
S201302466,1
S201302467,0
S201302468,0
S201302469,1
S201302470,0
S201302471,0
S201302472,1
S201302473,1
S201302474,1
S201302475,0
S201302476,0
S201302477,0
S201302478,0
S201302479,0
S201302480,0
S201302481,1
S201302482,0
S201302483,0
S201302484,1
S201302485,1
S201302486,0
S201302487,1
S201302488,0
S201302489,0
S201302490,0
S201302491,0
S201302492,1
S201302493,0
S201302494,1
S201302495,0
S201302496,0
S201302497,0
S201302498,0
S201302499,0
S201302500,0
S201302501,0
S201302502,1
S201302503,0
S201302504,0
S201302505,1
S201302506,0
S201302507,0
S201302508,0
S201302509,1
S201302510,1
S201302511,1
S201302512,0
S201302513,1
S201302514,1
S201302515,1
S201302516,0
S201302517,1
S201302518,1
S201302519,0
S201302520,0
S201302521,1
S201302522,0
S201302523,0
S201302524,1
S201302525,0
S201302526,0
S201302527,1
S201302528,0
S201302529,0
S201302530,0
S201302531,1
S201302532,0
S201302533,1
S201302534,0
S201302535,0
S201302536,0
S201302537,0
S201302538,0
S201302539,1
S201302540,0
S201302541,0
S201302542,0
S201302543,0
S201302544,0
S201302545,0
S201302546,1
S201302547,1
S201302548,0
S201302549,1
S201302550,1
S201302551,0
S201302552,1
S201302553,1
S201302554,0
S201302555,1
S201302556,0
S201302557,1
S201302558,1
S201302559,0
S201302560,1
S201302561,0
S201302562,0
S201302563,0
S201302564,1
S201302565,1
S201302566,1
S201302567,0
S201302568,0
S201302569,1
S201302570,0
S201302571,0
S201302572,1
S201302573,0
S201302574,1
S201302575,1
S201302576,0
S201302577,1
S201302578,1
S201302579,1
S201302580,0
S201302581,0
S201302582,1
S201302583,0
S201302584,0
S201302585,1
S201302586,1
S201302587,0
S201302588,0
S201302589,1
S201302590,1
S201302591,0
S201302592,1
S201302593,0
S201302594,0
S201302595,0
S201302596,0
S201302597,1
S201302598,1
S201302599,0
S201302600,0
S201302601,1
S201302602,1
S201302603,0
S201302604,1
S201302605,0
S201302606,0
S201302607,1
S201302608,1
S201302609,1
S201302610,0
S201302611,1
S201302612,0
S201302613,1
S201302614,0
S201302615,0
S201302616,0
S201302617,0
S201302618,0
S201302619,1
S201302620,0
S201302621,1
S201302622,0
S201302623,0
S201302624,0
S201302625,0
S201302626,0
S201302627,0
S201302628,1
S201302629,0
S201302630,0
S201302631,1
S201302632,0
S201302633,1
S201302634,1
S201302635,1
S201302636,0
S201302637,1
S201302638,0
S201302639,0
S201302640,1
S201302641,1
S201302642,0
S201302643,1
S201302644,0
S201302645,0
S201302646,1
S201302647,0
S201302648,0
S201302649,0
S201302650,0
S201302651,1
S201302652,1
S201302653,0
S201302654,1
S201302655,1
S201302656,0
S201302657,1
S201302658,0
S201302659,0
S201302660,0
S201302661,1
S201302662,0
S201302663,0
S201302664,0
S201302665,0
S201302666,1
S201302667,1
S201302668,0
S201302669,1
S201302670,0
S201302671,0
S201302672,0
S201302673,0
S201302674,1
S201302675,1
S201302676,1
S201302677,0
S201302678,0
S201302679,0
S201302680,0
S201302681,0
S201302682,0
S201302683,0
S201302684,1
S201302685,1
S201302686,0
S201302687,0
S201302688,1
S201302689,1
S201302690,0
S201302691,0
S201302692,1
S201302693,0
S201302694,0
S201302695,0
S201302696,1
S201302697,0
S201302698,0
S201302699,1
S201302700,1
S201302701,1
S201302702,0
S201302703,1
S201302704,0
S201302705,1
S201302706,1
S201302707,1
S201302708,0
S201302709,0
S201302710,0
S201302711,1
S201302712,1
S201302713,0
S201302714,1
S201302715,0
S201302716,1
S201302717,1
S201302718,0
S201302719,0
S201302720,1
S201302721,0
S201302722,0
S201302723,0
S201302724,1
S201302725,0
S201302726,0
S201302727,0
S201302728,0
S201302729,1
S201302730,0
S201302731,1
S201302732,1
S201302733,0
S201302734,0
S201302735,0
S201302736,0
S201302737,0
S201302738,0
S201302739,1
S201302740,0
S201302741,0
S201302742,0
S201302743,0
S201302744,1
S201302745,0
S201302746,0
S201302747,0
S201302748,1
S201302749,0
S201302750,0
S201302751,0
S201302752,0
S201302753,0
S201302754,0
S201302755,0
S201302756,0
S201302757,0
S201302758,1
S201302759,0
S201302760,1
S201302761,0
S201302762,0
S201302763,0
S201302764,0
S201302765,0
S201302766,0
S201302767,1
S201302768,0
S201302769,0
S201302770,1
S201302771,1
S201302772,0
S201302773,1
S201302774,0
S201302775,1
S201302776,1
S201302777,0
S201302778,0
S201302779,0
S201302780,0
S201302781,0
S201302782,0
S201302783,1
S201302784,1
S201302785,0
S201302786,1
S201302787,1
S201302788,1
S201302789,0
S201302790,0
S201302791,0
S201302792,1
S201302793,0
S201302794,0
S201302795,0
S201302796,1
S201302797,0
S201302798,0
S201302799,0
S201302800,0
S201302801,0
S201302802,0
S201302803,1
S201302804,0
S201302805,0
S201302806,0
S201302807,1
S201302808,0
S201302809,0
S201302810,0
S201302811,1
S201302812,0
S201302813,0
S201302814,0
S201302815,1
S201302816,1
S201302817,1
S201302818,0
S201302819,1
S201302820,1
S201302821,0
S201302822,0
S201302823,0
S201302824,0
S201302825,0
S201302826,0
S201302827,0
S201302828,1
S201302829,0
S201302830,0
S201302831,1
S201302832,0
S201302833,0
S201302834,0
S201302835,1
S201302836,1
S201302837,0
S201302838,0
S201302839,0
S201302840,1
S201302841,0
S201302842,1
S201302843,1
S201302844,1
S201302845,1
S201302846,0
S201302847,1
S201302848,0
S201302849,1
S201302850,1
S201302851,0
S201302852,0
S201302853,0
S201302854,0
S201302855,1
S201302856,1
S201302857,0
S201302858,0
S201302859,0
S201302860,1
S201302861,0
S201302862,0
S201302863,0
S201302864,1
S201302865,1
S201302866,0
S201302867,0
S201302868,0
S201302869,1
S201302870,0
S201302871,0
S201302872,0
S201302873,1
S201302874,1
S201302875,0
S201302876,0
S201302877,1
S201302878,1
S201302879,0
S201302880,0
S201302881,0
S201302882,0
S201302883,0
S201302884,0
S201302885,0
S201302886,0
S201302887,0
S201302888,0
S201302889,0
S201302890,0
S201302891,0
S201302892,0
S201302893,1
S201302894,0
S201302895,0
S201302896,0
S201302897,0
S201302898,0
S201302899,0
S201302900,1
S201302901,1
S201302902,0
S201302903,1
S201302904,0
S201302905,0
S201302906,1
S201302907,0
S201302908,0
S201302909,0
S201302910,1
S201302911,1
S201302912,0
S201302913,0
S201302914,1
S201302915,0
S201302916,0
S201302917,0
S201302918,0
S201302919,1
S201302920,0
S201302921,0
S201302922,0
S201302923,0
S201302924,0
S201302925,0
S201302926,0
S201302927,1
S201302928,1
S201302929,0
S201302930,1
S201302931,1
S201302932,0
S201302933,1
S201302934,0
S201302935,0
S201302936,0
S201302937,0
S201302938,0
S201302939,0
S201302940,1
S201302941,0
S201302942,0
S201302943,0
S201302944,0
S201302945,1
S201302946,0
S201302947,0
S201302948,1
S201400001,0
S201400002,0
S201400003,1
S201400004,0
S201400005,1
S201400006,1
S201400007,0
S201400008,0
S201400009,0
S201400010,0
S201400011,0
S201400012,1
S201400013,0
S201400014,1
S201400015,0
S201400016,0
S201400017,1
S201400018,1
S201400019,0
S201400020,1
S201400021,0
S201400022,0
S201400023,1
S201400024,0
S201400025,0
S201400026,0
S201400027,0
S201400028,0
S201400029,0
S201400030,1
S201400031,0
S201400032,0
S201400033,1
S201400034,0
S201400035,1
S201400036,0
S201400037,0
S201400038,1
S201400039,0
S201400040,0
S201400041,0
S201400042,0
S201400043,0
S201400044,0
S201400045,1
S201400046,0
S201400047,0
S201400048,0
S201400049,0
S201400050,0
S201400051,0
S201400052,1
S201400053,0
S201400054,0
S201400055,1
S201400056,0
S201400057,1
S201400058,1
S201400059,0
S201400060,1
S201400061,0
S201400062,1
S201400063,1
S201400064,0
S201400065,1
S201400066,1
S201400067,0
S201400068,0
S201400069,0
S201400070,1
S201400071,0
S201400072,0
S201400073,0
S201400074,0
S201400075,1
S201400076,0
S201400077,1
S201400078,0
S201400079,1
S201400080,0
S201400081,1
S201400082,0
S201400083,0
S201400084,1
S201400085,1
S201400086,0
S201400087,1
S201400088,1
S201400089,1
S201400090,1
S201400091,0
S201400092,1
S201400093,1
S201400094,0
S201400095,0
S201400096,0
S201400097,0
S201400098,0
S201400099,1
S201400100,1
S201400101,1
S201400102,0
S201400103,0
S201400104,0
S201400105,0
S201400106,1
S201400107,0
S201400108,0
S201400109,0
S201400110,0
S201400111,1
S201400112,0
S201400113,0
S201400114,1
S201400115,1
S201400116,0
S201400117,1
S201400118,0
S201400119,1
S201400120,0
S201400121,1
S201400122,0
S201400123,0
S201400124,0
S201400125,0
S201400126,0
S201400127,0
S201400128,1
S201400129,0
S201400130,0
S201400131,0
S201400132,0
S201400133,1
S201400134,1
S201400135,0
S201400136,1
S201400137,0
S201400138,0
S201400139,1
S201400140,0
S201400141,1
S201400142,0
S201400143,1
S201400144,0
S201400145,0
S201400146,0
S201400147,0
S201400148,0
S201400149,0
S201400150,0
S201400151,0
S201400152,0
S201400153,1
S201400154,0
S201400155,0
S201400156,1
S201400157,0
S201400158,1
S201400159,1
S201400160,0
S201400161,0
S201400162,1
S201400163,0
S201400164,0
S201400165,0
S201400166,0
S201400167,0
S201400168,0
S201400169,0
S201400170,1
S201400171,1
S201400172,1
S201400173,1
S201400174,0
S201400175,0
S201400176,1
S201400177,0
S201400178,0
S201400179,0
S201400180,0
S201400181,1
S201400182,0
S201400183,0
S201400184,1
S201400185,0
S201400186,0
S201400187,0
S201400188,0
S201400189,0
S201400190,0
S201400191,1
S201400192,0
S201400193,1
S201400194,0
S201400195,0
S201400196,0
S201400197,0
S201400198,0
S201400199,0
S201400200,1
S201400201,0
S201400202,0
S201400203,0
S201400204,0
S201400205,1
S201400206,0
S201400207,0
S201400208,0
S201400209,1
S201400210,0
S201400211,0
S201400212,0
S201400213,1
S201400214,1
S201400215,0
S201400216,1
S201400217,0
S201400218,1
S201400219,0
S201400220,0
S201400221,0
S201400222,1
S201400223,1
S201400224,0
S201400225,1
S201400226,0
S201400227,0
S201400228,1
S201400229,1
S201400230,0
S201400231,1
S201400232,0
S201400233,1
S201400234,1
S201400235,0
S201400236,0
S201400237,1
S201400238,0
S201400239,0
S201400240,1
S201400241,0
S201400242,0
S201400243,1
S201400244,1
S201400245,0
S201400246,0
S201400247,0
S201400248,1
S201400249,0
S201400250,1
S201400251,0
S201400252,1
S201400253,0
S201400254,0
S201400255,0
S201400256,1
S201400257,1
S201400258,0
S201400259,1
S201400260,0
S201400261,0
S201400262,0
S201400263,1
S201400264,0
S201400265,1
