student_id,cohort,term,enrollment_status,credits_enrolled
S201800965,2018,SU2019,part_time,6
S201800966,2018,SU2019,part_time,6
S201800968,2018,SU2019,part_time,3
S201800969,2018,SU2019,part_time,9
S201800978,2018,SU2019,part_time,3
S201800995,2018,SU2019,part_time,3
S201801000,2018,SU2019,part_time,9
S201801003,2018,SU2019,part_time,3
S201801020,2018,SU2019,part_time,9
S201801024,2018,SU2019,part_time,6
S201801031,2018,SU2019,part_time,6
S201801033,2018,SU2019,part_time,6
S201801038,2018,SU2019,part_time,6
S201801040,2018,SU2019,part_time,6
S201801056,2018,SU2019,part_time,6
S201801065,2018,SU2019,part_time,6
S201801066,2018,SU2019,part_time,3
S201801068,2018,SU2019,part_time,3
S201801075,2018,SU2019,part_time,3
S201801076,2018,SU2019,part_time,3
S201801077,2018,SU2019,part_time,6
S201801080,2018,SU2019,part_time,3
S201801088,2018,SU2019,part_time,3
S201801095,2018,SU2019,part_time,3
S201801096,2018,SU2019,part_time,6
S201801099,2018,SU2019,part_time,6
S201801101,2018,SU2019,part_time,9
S201801104,2018,SU2019,part_time,6
S201801111,2018,SU2019,part_time,6
S201801112,2018,SU2019,part_time,9
S201801115,2018,SU2019,part_time,9
S201801119,2018,SU2019,part_time,6
S201801122,2018,SU2019,part_time,3
S201801123,2018,SU2019,part_time,6
S201801124,2018,SU2019,part_time,6
S201801125,2018,SU2019,part_time,3
S201801129,2018,SU2019,part_time,6
S201801130,2018,SU2019,part_time,3
S201801137,2018,SU2019,part_time,6
S201801138,2018,SU2019,part_time,3
S201801145,2018,SU2019,part_time,3
S201801146,2018,SU2019,part_time,9
S201801147,2018,SU2019,part_time,6
S201801148,2018,SU2019,part_time,6
S201801150,2018,SU2019,part_time,3
S201801164,2018,SU2019,part_time,6
S201801166,2018,SU2019,part_time,3
S201801168,2018,SU2019,part_time,6
S201801170,2018,SU2019,part_time,3
S201801172,2018,SU2019,part_time,6
S201801190,2018,SU2019,part_time,3
S201801198,2018,SU2019,part_time,3
S201801215,2018,SU2019,part_time,3
S201801221,2018,SU2019,part_time,6
S201801224,2018,SU2019,part_time,3
S201801235,2018,SU2019,part_time,6
S201801241,2018,SU2019,part_time,3
S201801247,2018,SU2019,part_time,6
S201801251,2018,SU2019,part_time,6
S201801255,2018,SU2019,part_time,3
S201801259,2018,SU2019,part_time,3
S201801264,2018,SU2019,part_time,3
S201801271,2018,SU2019,part_time,3
S201801277,2018,SU2019,part_time,3
S201801282,2018,SU2019,part_time,3
S201801283,2018,SU2019,part_time,3
S201801291,2018,SU2019,part_time,3
S201801295,2018,SU2019,part_time,3
S201801302,2018,SU2019,part_time,3
S201801303,2018,SU2019,part_time,3
S201801304,2018,SU2019,part_time,9
S201801307,2018,SU2019,part_time,6
S201801313,2018,SU2019,part_time,9
S201801322,2018,SU2019,part_time,6
S201801323,2018,SU2019,part_time,3
S201801331,2018,SU2019,part_time,3
S201801333,2018,SU2019,part_time,6
S201801335,2018,SU2019,part_time,6
S201801343,2018,SU2019,part_time,3
S201801348,2018,SU2019,part_time,3
S201801351,2018,SU2019,part_time,6
S201801353,2018,SU2019,part_time,3
S201801370,2018,SU2019,part_time,9
S201801376,2018,SU2019,part_time,3
S201801380,2018,SU2019,part_time,9
S201801384,2018,SU2019,part_time,3
S201801390,2018,SU2019,part_time,6
S201801394,2018,SU2019,part_time,6
S201801395,2018,SU2019,part_time,9
S201801405,2018,SU2019,part_time,6
S201801414,2018,SU2019,part_time,3
S201801417,2018,SU2019,part_time,6
S201801423,2018,SU2019,part_time,3
S201801439,2018,SU2019,part_time,6
S201801441,2018,SU2019,part_time,3
S201801453,2018,SU2019,part_time,3
S201801459,2018,SU2019,part_time,9
S201801462,2018,SU2019,part_time,6
S201801464,2018,SU2019,part_time,6
S201801474,2018,SU2019,part_time,6
S201801478,2018,SU2019,part_time,3
S201801484,2018,SU2019,part_time,3
S201801485,2018,SU2019,part_time,6
S201801492,2018,SU2019,part_time,3
S201801499,2018,SU2019,part_time,9
S201801504,2018,SU2019,part_time,9
S201801511,2018,SU2019,part_time,3
S201801512,2018,SU2019,part_time,3
S201801513,2018,SU2019,part_time,3
S201801517,2018,SU2019,part_time,3
S201801518,2018,SU2019,part_time,3
S201801521,2018,SU2019,part_time,6
S201801523,2018,SU2019,part_time,3
S201801531,2018,SU2019,part_time,6
S201801533,2018,SU2019,part_time,9
S201801534,2018,SU2019,part_time,3
S201801544,2018,SU2019,part_time,6
S201801547,2018,SU2019,part_time,3
S201801548,2018,SU2019,part_time,3
S201801557,2018,SU2019,part_time,6
S201801563,2018,SU2019,part_time,6
S201801569,2018,SU2019,part_time,3
S201801580,2018,SU2019,part_time,3
S201801581,2018,SU2019,part_time,3
S201801586,2018,SU2019,part_time,3
S201801592,2018,SU2019,part_time,9
S201801599,2018,SU2019,part_time,6
S201801602,2018,SU2019,part_time,9
S201801608,2018,SU2019,part_time,6
S201801617,2018,SU2019,part_time,9
S201801622,2018,SU2019,part_time,3
S201801625,2018,SU2019,part_time,3
S201801626,2018,SU2019,part_time,3
S201801627,2018,SU2019,part_time,9
S201801629,2018,SU2019,part_time,3
S201801630,2018,SU2019,part_time,3
S201801634,2018,SU2019,part_time,6
S201801636,2018,SU2019,part_time,6
S201801637,2018,SU2019,part_time,6
S201801643,2018,SU2019,part_time,3
S201801644,2018,SU2019,part_time,9
S201801656,2018,SU2019,part_time,3
S201801667,2018,SU2019,part_time,6
S201801668,2018,SU2019,part_time,6
S201801671,2018,SU2019,part_time,6
S201801674,2018,SU2019,part_time,6
S201801678,2018,SU2019,part_time,3
S201801681,2018,SU2019,part_time,6
S201801686,2018,SU2019,part_time,3
S201801688,2018,SU2019,part_time,9
S201801697,2018,SU2019,part_time,6
S201801698,2018,SU2019,part_time,9
S201801699,2018,SU2019,part_time,3
S201801700,2018,SU2019,part_time,6
S201801702,2018,SU2019,part_time,3
S201801707,2018,SU2019,part_time,6
S201801709,2018,SU2019,part_time,3
S201801716,2018,SU2019,part_time,6
S201801718,2018,SU2019,part_time,3
S201801731,2018,SU2019,part_time,6
S201801733,2018,SU2019,part_time,3
S201801735,2018,SU2019,part_time,3
S201801739,2018,SU2019,part_time,3
S201801742,2018,SU2019,part_time,3
S201801748,2018,SU2019,part_time,3
S201801749,2018,SU2019,part_time,6
S201801751,2018,SU2019,part_time,3
S201801755,2018,SU2019,part_time,6
S201801758,2018,SU2019,part_time,6
S201801761,2018,SU2019,part_time,3
S201801762,2018,SU2019,part_time,6
S201801769,2018,SU2019,part_time,3
S201801774,2018,SU2019,part_time,6
S201801775,2018,SU2019,part_time,9
S201801785,2018,SU2019,part_time,3
S201801791,2018,SU2019,part_time,6
S201801794,2018,SU2019,part_time,6
S201801800,2018,SU2019,part_time,3
S201801801,2018,SU2019,part_time,9
S201801804,2018,SU2019,part_time,9
S201801810,2018,SU2019,part_time,3
S201801811,2018,SU2019,part_time,6
S201801815,2018,SU2019,part_time,6
S201801826,2018,SU2019,part_time,6
S201801830,2018,SU2019,part_time,3
S201801836,2018,SU2019,part_time,3
S201801845,2018,SU2019,part_time,3
S201801851,2018,SU2019,part_time,3
S201801858,2018,SU2019,part_time,6
S201801862,2018,SU2019,part_time,3
S201801865,2018,SU2019,part_time,3
S201801868,2018,SU2019,part_time,3
S201801877,2018,SU2019,part_time,3
S201801881,2018,SU2019,part_time,6
S201801888,2018,SU2019,part_time,6
S201801909,2018,SU2019,part_time,6
S201801910,2018,SU2019,part_time,9
S201801913,2018,SU2019,part_time,3
S201801915,2018,SU2019,part_time,9
S201801920,2018,SU2019,part_time,6
S201801925,2018,SU2019,part_time,3
S201801928,2018,SU2019,part_time,6
S201801933,2018,SU2019,part_time,6
S201801949,2018,SU2019,part_time,3
S201801952,2018,SU2019,part_time,3
S201801955,2018,SU2019,part_time,3
S201801959,2018,SU2019,part_time,6
S201801960,2018,SU2019,part_time,3
S201801962,2018,SU2019,part_time,3
S201801968,2018,SU2019,part_time,3
S201801969,2018,SU2019,part_time,9
S201801972,2018,SU2019,part_time,3
S201801977,2018,SU2019,part_time,6
S201801995,2018,SU2019,part_time,3
S201802004,2018,SU2019,part_time,3
S201802016,2018,SU2019,part_time,9
S201802023,2018,SU2019,part_time,6
S201802029,2018,SU2019,part_time,3
S201802052,2018,SU2019,part_time,6
S201802057,2018,SU2019,part_time,9
S201802058,2018,SU2019,part_time,6
S201802070,2018,SU2019,part_time,3
S201802084,2018,SU2019,part_time,3
S201802086,2018,SU2019,part_time,3
S201802095,2018,SU2019,part_time,3
S201802096,2018,SU2019,part_time,9
S201802100,2018,SU2019,part_time,6
S201802108,2018,SU2019,part_time,6
S201802113,2018,SU2019,part_time,3
S201802117,2018,SU2019,part_time,6
S201802118,2018,SU2019,part_time,6
S201802120,2018,SU2019,part_time,6
S201802121,2018,SU2019,part_time,3
S201802123,2018,SU2019,part_time,3
S201802128,2018,SU2019,part_time,6
S201802131,2018,SU2019,part_time,6
S201802133,2018,SU2019,part_time,3
S201802140,2018,SU2019,part_time,6
S201802142,2018,SU2019,part_time,3
S201802148,2018,SU2019,part_time,9
S201802154,2018,SU2019,part_time,6
S201802160,2018,SU2019,part_time,9
S201802161,2018,SU2019,part_time,9
S201802162,2018,SU2019,part_time,9
S201802167,2018,SU2019,part_time,9
S201802170,2018,SU2019,part_time,6
S201802200,2018,SU2019,part_time,9
S201802202,2018,SU2019,part_time,3
S201802207,2018,SU2019,part_time,3
S201802212,2018,SU2019,part_time,3
S201802215,2018,SU2019,part_time,3
S201802220,2018,SU2019,part_time,6
S201802229,2018,SU2019,part_time,3
S201802235,2018,SU2019,part_time,9
S201802240,2018,SU2019,part_time,3
S201802248,2018,SU2019,part_time,6
S201802258,2018,SU2019,part_time,6
S201802263,2018,SU2019,part_time,9
S201802265,2018,SU2019,part_time,3
S201802274,2018,SU2019,part_time,3
S201802276,2018,SU2019,part_time,6
S201802278,2018,SU2019,part_time,6
S201802280,2018,SU2019,part_time,6
S201802295,2018,SU2019,part_time,6
S201802302,2018,SU2019,part_time,3
S201802307,2018,SU2019,part_time,3
S201802311,2018,SU2019,part_time,3
S201802326,2018,SU2019,part_time,6
S201802333,2018,SU2019,part_time,3
S201802334,2018,SU2019,part_time,3
S201802340,2018,SU2019,part_time,3
S201802344,2018,SU2019,part_time,6
S201802346,2018,SU2019,part_time,3
S201802355,2018,SU2019,part_time,6
S201802372,2018,SU2019,part_time,3
S201802379,2018,SU2019,part_time,9
S201802380,2018,SU2019,part_time,3
S201802382,2018,SU2019,part_time,9
S201802389,2018,SU2019,part_time,9
S201802395,2018,SU2019,part_time,6
S201802396,2018,SU2019,part_time,6
S201802409,2018,SU2019,part_time,9
S201802418,2018,SU2019,part_time,3
S201802429,2018,SU2019,part_time,3
S201802430,2018,SU2019,part_time,6
S201802437,2018,SU2019,part_time,3
S201802438,2018,SU2019,part_time,3
S201802440,2018,SU2019,part_time,3
S201802441,2018,SU2019,part_time,6
S201802442,2018,SU2019,part_time,9
S201802443,2018,SU2019,part_time,6
S201802450,2018,SU2019,part_time,9
S201802452,2018,SU2019,part_time,6
S201802455,2018,SU2019,part_time,3
S201802460,2018,SU2019,part_time,3
S201802462,2018,SU2019,part_time,3
S201802463,2018,SU2019,part_time,9
S201802464,2018,SU2019,part_time,9
S201802468,2018,SU2019,part_time,9
S201802474,2018,SU2019,part_time,6
S201802479,2018,SU2019,part_time,6
S201802483,2018,SU2019,part_time,3
S201802484,2018,SU2019,part_time,6
S201802486,2018,SU2019,part_time,6
S201802493,2018,SU2019,part_time,3
S201802494,2018,SU2019,part_time,3
S201802496,2018,SU2019,part_time,6
S201802497,2018,SU2019,part_time,6
S201802500,2018,SU2019,part_time,3
S201802501,2018,SU2019,part_time,3
S201802502,2018,SU2019,part_time,6
S201802505,2018,SU2019,part_time,9
S201802508,2018,SU2019,part_time,3
S201802510,2018,SU2019,part_time,3
S201802516,2018,SU2019,part_time,3
S201802517,2018,SU2019,part_time,9
S201802518,2018,SU2019,part_time,9
S201802519,2018,SU2019,part_time,6
S201802532,2018,SU2019,part_time,6
S201802534,2018,SU2019,part_time,6
S201802545,2018,SU2019,part_time,6
S201802554,2018,SU2019,part_time,3
S201802555,2018,SU2019,part_time,6
S201802557,2018,SU2019,part_time,3
S201802563,2018,SU2019,part_time,9
S201802567,2018,SU2019,part_time,6
S201802585,2018,SU2019,part_time,6
S201802588,2018,SU2019,part_time,9
S201802594,2018,SU2019,part_time,3
S201802595,2018,SU2019,part_time,6
S201802606,2018,SU2019,part_time,9
S201802613,2018,SU2019,part_time,3
S201802618,2018,SU2019,part_time,6
S201802628,2018,SU2019,part_time,9
S201802632,2018,SU2019,part_time,6
S201802643,2018,SU2019,part_time,3
S201802650,2018,SU2019,part_time,9
S201802651,2018,SU2019,part_time,3
S201802659,2018,SU2019,part_time,3
S201802663,2018,SU2019,part_time,9
S201802674,2018,SU2019,part_time,9
S201802680,2018,SU2019,part_time,3
S201802692,2018,SU2019,part_time,3
S201802693,2018,SU2019,part_time,9
S201802698,2018,SU2019,part_time,6
S201802706,2018,SU2019,part_time,9
S201802707,2018,SU2019,part_time,3
S201802708,2018,SU2019,part_time,3
S201802711,2018,SU2019,part_time,6
S201802717,2018,SU2019,part_time,3
S201802733,2018,SU2019,part_time,6
S201802737,2018,SU2019,part_time,3
S201802739,2018,SU2019,part_time,9
S201802740,2018,SU2019,part_time,3
S201802751,2018,SU2019,part_time,6
S201802766,2018,SU2019,part_time,6
S201802768,2018,SU2019,part_time,3
S201802776,2018,SU2019,part_time,3
S201802781,2018,SU2019,part_time,3
S201802783,2018,SU2019,part_time,3
S201802786,2018,SU2019,part_time,6
S201802792,2018,SU2019,part_time,3
S201802801,2018,SU2019,part_time,6
S201802802,2018,SU2019,part_time,9
S201802807,2018,SU2019,part_time,3
S201802812,2018,SU2019,part_time,3
S201802815,2018,SU2019,part_time,3
S201802822,2018,SU2019,part_time,3
S201802824,2018,SU2019,part_time,6
S201802827,2018,SU2019,part_time,3
S201802829,2018,SU2019,part_time,6
S201802830,2018,SU2019,part_time,3
S201802836,2018,SU2019,part_time,9
S201802838,2018,SU2019,part_time,3
S201802845,2018,SU2019,part_time,6
S201802850,2018,SU2019,part_time,3
S201802867,2018,SU2019,part_time,6
S201802870,2018,SU2019,part_time,6
S201802879,2018,SU2019,part_time,3
S201802881,2018,SU2019,part_time,6
S201802883,2018,SU2019,part_time,6
S201802884,2018,SU2019,part_time,3
S201802888,2018,SU2019,part_time,6
S201802889,2018,SU2019,part_time,3
S201802891,2018,SU2019,part_time,6
S201802904,2018,SU2019,part_time,6
S201802909,2018,SU2019,part_time,6
S201802912,2018,SU2019,part_time,3
S201802921,2018,SU2019,part_time,9
S201802924,2018,SU2019,part_time,3
S201802930,2018,SU2019,part_time,3
S201802933,2018,SU2019,part_time,3
S201802937,2018,SU2019,part_time,3
S201802938,2018,SU2019,part_time,3
S201802945,2018,SU2019,part_time,6
S201802948,2018,SU2019,part_time,3
S201802956,2018,SU2019,part_time,9
S201802957,2018,SU2019,part_time,9
S201802958,2018,SU2019,part_time,3
S201802960,2018,SU2019,part_time,3
S201802962,2018,SU2019,part_time,3
S201802965,2018,SU2019,part_time,3
S201802971,2018,SU2019,part_time,3
S201802972,2018,SU2019,part_time,6
S201802975,2018,SU2019,part_time,6
S201802979,2018,SU2019,part_time,6
S201802981,2018,SU2019,part_time,3
S201802982,2018,SU2019,part_time,3
S201802991,2018,SU2019,part_time,3
S201802995,2018,SU2019,part_time,6
S201802997,2018,SU2019,part_time,6
S201803017,2018,SU2019,part_time,3
S201803027,2018,SU2019,part_time,3
S201803028,2018,SU2019,part_time,3
S201803031,2018,SU2019,part_time,3
S201803032,2018,SU2019,part_time,9
S201803033,2018,SU2019,part_time,3
S201803042,2018,SU2019,part_time,3
S201803050,2018,SU2019,part_time,3
S201803055,2018,SU2019,part_time,6
S201803058,2018,SU2019,part_time,3
S201803059,2018,SU2019,part_time,3
