student_id,cohort,parental_education_max,household_income_bracket,primary_language_home,first_in_family_college,internet_at_home,expected_major_change
S201300555,2013,HS,30-50k,English,0,1,0
S201300556,2013,HS,75-100k,English,1,1,0
S201300557,2013,some_college,<15k,English,1,1,1
S201300558,2013,some_college,50-75k,English,0,1,0
S201300559,2013,some_college,30-50k,English,0,1,1
S201300560,2013,HS,75-100k,English,1,1,0
S201300561,2013,BA,75-100k,English,0,1,1
S201300562,2013,MA,50-75k,English,0,1,0
S201300563,2013,HS,<15k,English,0,1,0
S201300564,2013,some_college,50-75k,English,0,1,1
S201300565,2013,PhD,>150k,English,0,1,0
S201300566,2013,BA,50-75k,Spanish,0,1,0
S201300567,2013,HS,<15k,English,1,1,0
S201300568,2013,some_college,<15k,English,1,1,0
S201300569,2013,MA,50-75k,English,0,1,0
S201300570,2013,some_college,100-150k,Chinese,1,1,0
S201300571,2013,HS,50-75k,English,0,1,1
S201300572,2013,less_than_HS,prefer_not,English,0,0,1
S201300573,2013,less_than_HS,30-50k,English,0,1,1
S201300574,2013,BA,50-75k,English,0,1,0
S201300575,2013,less_than_HS,100-150k,English,0,1,0
S201300576,2013,some_college,75-100k,English,0,1,0
S201300577,2013,HS,15-30k,Chinese,0,1,1
S201300578,2013,HS,30-50k,Spanish,1,1,1
S201300579,2013,PhD,15-30k,English,0,1,1
S201300580,2013,some_college,50-75k,English,1,1,0
S201300581,2013,HS,30-50k,English,0,1,0
S201300582,2013,HS,15-30k,English,1,1,0
S201300583,2013,HS,>150k,Spanish,0,1,1
S201300584,2013,BA,15-30k,English,0,1,0
S201300585,2013,HS,30-50k,English,1,1,0
S201300586,2013,HS,<15k,English,0,1,0
S201300587,2013,BA,50-75k,Spanish,0,1,0
S201300588,2013,HS,<15k,English,0,1,0
S201300589,2013,HS,75-100k,English,1,1,1
S201300590,2013,HS,100-150k,English,1,1,1
S201300591,2013,MA,15-30k,English,0,1,0
S201300592,2013,HS,15-30k,Spanish,0,1,0
S201300593,2013,HS,50-75k,English,1,1,1
S201300594,2013,MA,30-50k,Other,0,1,0
S201300595,2013,BA,100-150k,Spanish,0,1,0
S201300596,2013,HS,prefer_not,Spanish,0,1,0
S201300597,2013,BA,30-50k,English,0,1,1
S201300598,2013,MA,50-75k,Other,0,1,0
S201300599,2013,HS,100-150k,English,0,1,0
S201300600,2013,less_than_HS,50-75k,English,0,1,0
S201300601,2013,MA,50-75k,English,0,1,0
S201300602,2013,some_college,prefer_not,English,0,1,1
S201300603,2013,HS,30-50k,Spanish,1,1,0
S201300604,2013,HS,50-75k,English,1,1,0
S201300605,2013,HS,15-30k,English,1,1,0
S201300606,2013,less_than_HS,100-150k,English,1,1,1
S201300607,2013,some_college,<15k,English,1,1,0
S201300608,2013,HS,100-150k,English,0,1,0
S201300609,2013,some_college,>150k,English,1,1,0
S201300610,2013,some_college,30-50k,English,1,1,0
S201300611,2013,HS,30-50k,English,0,1,0
S201300612,2013,some_college,15-30k,English,0,1,1
S201300613,2013,BA,30-50k,Spanish,0,1,0
S201300614,2013,HS,50-75k,English,1,1,0
S201300615,2013,some_college,50-75k,English,0,1,0
S201300616,2013,BA,<15k,English,0,1,0
S201300617,2013,HS,30-50k,English,1,1,1
S201300618,2013,BA,50-75k,Other,0,1,0
S201300619,2013,some_college,30-50k,Spanish,0,1,0
S201300620,2013,BA,50-75k,Other,0,1,0
S201300621,2013,BA,30-50k,English,0,1,0
S201300622,2013,BA,15-30k,Spanish,0,1,1
S201300623,2013,some_college,15-30k,English,1,1,0
S201300624,2013,HS,prefer_not,Chinese,1,1,0
S201300625,2013,BA,30-50k,English,0,1,0
S201300626,2013,HS,30-50k,Other,0,1,1
S201300627,2013,BA,15-30k,English,0,1,0
S201300628,2013,BA,75-100k,English,0,1,0
S201300629,2013,BA,50-75k,English,0,1,1
S201300630,2013,HS,75-100k,Chinese,0,1,0
S201300631,2013,HS,50-75k,English,0,1,1
S201300632,2013,some_college,100-150k,Spanish,0,1,1
S201300633,2013,less_than_HS,30-50k,Spanish,0,1,0
S201300634,2013,BA,15-30k,English,0,1,0
S201300635,2013,some_college,30-50k,Spanish,1,1,0
S201300636,2013,HS,30-50k,English,1,1,0
S201300637,2013,some_college,100-150k,English,0,1,0
S201300638,2013,HS,30-50k,English,1,1,0
S201300639,2013,HS,50-75k,English,1,1,1
S201300640,2013,BA,30-50k,English,0,1,1
S201300641,2013,some_college,75-100k,English,1,1,1
S201300642,2013,HS,15-30k,English,0,1,0
S201300643,2013,PhD,50-75k,English,0,1,1
S201300644,2013,some_college,30-50k,English,0,1,0
S201300645,2013,less_than_HS,15-30k,English,1,1,0
S201300646,2013,some_college,15-30k,Chinese,1,1,1
S201300647,2013,BA,prefer_not,English,0,1,1
S201300648,2013,some_college,>150k,Spanish,1,1,0
S201300649,2013,HS,50-75k,Spanish,1,1,0
S201300650,2013,HS,<15k,English,1,1,1
S201300651,2013,MA,30-50k,English,0,1,0
S201300652,2013,HS,>150k,English,1,1,0
S201300653,2013,MA,15-30k,English,0,1,1
S201300654,2013,BA,30-50k,English,0,1,0
S201300655,2013,HS,75-100k,English,1,1,0
S201300656,2013,PhD,100-150k,English,0,1,1
S201300657,2013,some_college,100-150k,English,1,1,0
S201300658,2013,MA,30-50k,English,0,1,0
S201300659,2013,some_college,30-50k,English,0,1,1
S201300660,2013,some_college,30-50k,Spanish,1,0,1
S201300661,2013,some_college,75-100k,English,0,1,0
S201300662,2013,HS,30-50k,English,0,1,1
S201300663,2013,HS,30-50k,English,1,1,1
S201300664,2013,HS,30-50k,English,1,1,0
S201300665,2013,BA,>150k,English,0,1,0
S201300666,2013,some_college,100-150k,Other,1,1,0
S201300667,2013,HS,15-30k,English,0,1,0
S201300668,2013,some_college,<15k,English,0,1,0
S201300669,2013,HS,50-75k,English,1,1,0
S201300670,2013,HS,<15k,English,1,1,1
S201300671,2013,BA,30-50k,English,0,1,0
S201300672,2013,less_than_HS,100-150k,English,1,1,0
S201300673,2013,HS,30-50k,Other,1,1,1
S201300674,2013,BA,50-75k,English,0,1,0
S201300675,2013,HS,15-30k,English,0,1,0
S201300676,2013,HS,15-30k,English,0,1,0
S201300677,2013,HS,>150k,Chinese,1,1,1
S201300678,2013,some_college,50-75k,English,0,1,0
S201300679,2013,some_college,15-30k,English,0,1,0
S201300680,2013,HS,100-150k,English,1,1,1
S201300681,2013,HS,50-75k,English,0,1,0
S201300682,2013,BA,75-100k,English,0,1,0
S201300683,2013,HS,30-50k,English,1,1,0
S201300684,2013,HS,30-50k,English,0,1,0
S201300685,2013,MA,100-150k,English,0,1,1
S201300686,2013,HS,30-50k,English,1,0,0
S201300687,2013,less_than_HS,30-50k,English,1,1,0
S201300688,2013,BA,30-50k,English,0,1,1
S201300689,2013,BA,50-75k,Spanish,0,0,0
S201300690,2013,BA,15-30k,English,0,1,1
S201300691,2013,HS,50-75k,Spanish,1,1,0
S201300692,2013,BA,50-75k,English,0,1,0
S201300693,2013,BA,30-50k,English,0,1,0
S201300694,2013,BA,30-50k,English,0,1,1
S201300695,2013,HS,50-75k,English,1,1,0
S201300696,2013,less_than_HS,30-50k,English,1,0,1
S201300697,2013,HS,75-100k,English,1,1,0
S201300698,2013,less_than_HS,100-150k,Chinese,1,1,1
S201300699,2013,MA,30-50k,English,0,1,0
S201300700,2013,some_college,15-30k,English,1,1,0
S201300701,2013,less_than_HS,100-150k,English,1,1,1
S201300702,2013,PhD,30-50k,English,0,0,0
S201300703,2013,some_college,50-75k,English,0,1,0
S201300704,2013,HS,30-50k,English,0,1,0
S201300705,2013,some_college,15-30k,English,1,1,0
S201300706,2013,HS,30-50k,English,0,1,0
S201300707,2013,less_than_HS,prefer_not,English,1,1,0
S201300708,2013,BA,100-150k,Spanish,0,1,0
S201300709,2013,some_college,15-30k,English,1,1,1
S201300710,2013,BA,15-30k,English,0,1,1
S201300711,2013,BA,50-75k,English,0,1,0
S201300712,2013,BA,30-50k,English,0,1,0
S201300713,2013,HS,50-75k,English,1,1,0
S201300714,2013,BA,50-75k,English,0,1,0
S201300715,2013,HS,prefer_not,English,1,1,0
S201300716,2013,some_college,100-150k,English,0,1,0
S201300717,2013,BA,100-150k,English,0,0,0
S201300718,2013,HS,15-30k,Chinese,1,1,1
S201300719,2013,HS,<15k,English,1,1,0
S201300720,2013,BA,100-150k,English,0,1,0
S201300721,2013,some_college,<15k,English,0,1,0
S201300722,2013,less_than_HS,>150k,English,1,1,1
S201300723,2013,HS,75-100k,Spanish,0,1,1
S201300724,2013,HS,50-75k,English,1,1,0
S201300725,2013,some_college,30-50k,English,0,1,0
S201300726,2013,HS,100-150k,English,0,1,0
S201300727,2013,some_college,30-50k,English,0,1,0
S201300728,2013,some_college,30-50k,English,0,1,1
S201300729,2013,some_college,30-50k,English,1,1,0
S201300730,2013,HS,prefer_not,English,0,1,0
S201300731,2013,some_college,30-50k,Spanish,0,1,0
S201300732,2013,PhD,50-75k,English,0,1,1
S201300733,2013,HS,100-150k,English,1,1,0
S201300734,2013,HS,<15k,English,1,1,1
S201300735,2013,HS,50-75k,English,0,1,0
S201300736,2013,BA,75-100k,English,0,1,0
S201300737,2013,HS,75-100k,Spanish,0,1,0
S201300738,2013,HS,15-30k,English,1,1,1
S201300739,2013,less_than_HS,30-50k,English,1,1,0
S201300740,2013,some_college,30-50k,English,0,1,0
S201300741,2013,HS,15-30k,English,0,1,0
S201300742,2013,some_college,50-75k,Spanish,1,1,0
S201300743,2013,less_than_HS,50-75k,English,1,1,0
S201300744,2013,HS,50-75k,English,0,1,1
S201300745,2013,BA,50-75k,English,0,1,0
S201300746,2013,BA,100-150k,English,0,1,0
S201300747,2013,some_college,75-100k,English,0,1,0
S201300748,2013,MA,100-150k,English,0,1,0
S201300749,2013,some_college,100-150k,English,0,1,0
S201300750,2013,HS,50-75k,English,1,1,1
S201300751,2013,some_college,50-75k,English,0,1,0
S201300752,2013,BA,30-50k,English,0,1,1
S201300753,2013,some_college,15-30k,English,1,1,0
S201300754,2013,HS,30-50k,Spanish,1,1,0
S201300755,2013,PhD,50-75k,English,0,1,0
S201300756,2013,HS,50-75k,English,0,1,1
S201300757,2013,some_college,75-100k,Other,1,1,1
S201300758,2013,HS,50-75k,Spanish,0,0,0
S201300759,2013,some_college,75-100k,English,1,1,0
S201300760,2013,MA,50-75k,English,0,0,0
S201300761,2013,HS,50-75k,English,0,1,0
S201300762,2013,HS,15-30k,English,1,1,0
S201300763,2013,some_college,<15k,Spanish,0,1,0
S201300764,2013,some_college,50-75k,English,0,1,0
S201300765,2013,HS,100-150k,English,1,1,1
S201300766,2013,less_than_HS,75-100k,English,1,0,0
S201300767,2013,MA,15-30k,English,0,1,0
S201300768,2013,MA,50-75k,Other,0,1,1
S201300769,2013,some_college,50-75k,English,0,1,0
S201300770,2013,some_college,100-150k,English,1,1,1
S201300771,2013,less_than_HS,15-30k,English,0,1,1
S201300772,2013,less_than_HS,<15k,Spanish,1,1,0
S201300773,2013,MA,15-30k,English,0,1,1
S201300774,2013,MA,75-100k,English,0,1,0
S201300775,2013,HS,15-30k,English,0,1,1
S201300776,2013,BA,30-50k,English,0,1,0
S201300777,2013,some_college,30-50k,English,0,1,0
S201300778,2013,some_college,100-150k,English,1,1,0
S201300779,2013,some_college,100-150k,English,0,1,0
S201300780,2013,some_college,30-50k,English,0,1,0
S201300781,2013,MA,100-150k,English,0,1,0
S201300782,2013,PhD,75-100k,English,0,1,1
S201300783,2013,some_college,50-75k,English,1,1,0
S201300784,2013,some_college,50-75k,English,1,1,1
S201300785,2013,HS,30-50k,Other,0,1,0
S201300786,2013,BA,<15k,English,0,1,0
S201300787,2013,PhD,prefer_not,English,0,1,1
S201300788,2013,BA,75-100k,English,0,1,1
S201300789,2013,less_than_HS,15-30k,English,1,1,0
S201300790,2013,MA,75-100k,English,0,1,1
S201300791,2013,HS,30-50k,English,0,1,0
S201300792,2013,PhD,30-50k,English,0,1,0
S201300793,2013,some_college,50-75k,Spanish,1,1,0
S201300794,2013,HS,50-75k,English,0,1,0
S201300795,2013,some_college,30-50k,English,0,1,1
S201300796,2013,BA,15-30k,English,0,1,0
S201300797,2013,BA,100-150k,English,0,1,0
S201300798,2013,MA,30-50k,English,0,1,0
S201300799,2013,some_college,30-50k,Spanish,1,1,1
S201300800,2013,some_college,50-75k,English,0,1,0
S201300801,2013,PhD,30-50k,Spanish,0,1,1
S201300802,2013,some_college,50-75k,English,0,1,1
S201300803,2013,MA,<15k,English,0,1,0
S201300804,2013,HS,100-150k,English,0,1,0
S201300805,2013,BA,30-50k,English,0,1,1
S201300806,2013,HS,<15k,English,1,1,1
S201300807,2013,BA,30-50k,English,0,1,0
S201300808,2013,BA,50-75k,English,0,1,0
S201300809,2013,MA,100-150k,English,0,1,0
S201300810,2013,HS,prefer_not,Chinese,0,1,1
S201300811,2013,HS,prefer_not,English,1,1,0
S201300812,2013,HS,<15k,English,1,1,0
S201300813,2013,HS,75-100k,English,1,1,1
S201300814,2013,MA,15-30k,English,0,1,1
S201300815,2013,HS,100-150k,Chinese,1,1,0
S201300816,2013,BA,50-75k,Spanish,0,1,0
S201300817,2013,less_than_HS,75-100k,English,1,1,0
S201300818,2013,some_college,prefer_not,English,1,1,0
S201300819,2013,HS,<15k,Spanish,0,1,1
S201300820,2013,less_than_HS,15-30k,Spanish,1,1,1
S201300821,2013,HS,50-75k,English,0,1,1
S201300822,2013,some_college,prefer_not,English,1,1,0
S201300823,2013,HS,<15k,Other,1,1,0
S201300824,2013,PhD,100-150k,Spanish,0,1,0
S201300825,2013,some_college,75-100k,English,1,1,0
S201300826,2013,some_college,<15k,English,1,1,0
S201300827,2013,BA,50-75k,English,0,1,0
S201300828,2013,some_college,100-150k,English,0,1,1
S201300829,2013,BA,30-50k,English,0,1,1
S201300830,2013,HS,100-150k,Spanish,0,1,0
S201300831,2013,HS,<15k,Spanish,1,1,0
S201300832,2013,HS,75-100k,English,0,1,0
S201300833,2013,some_college,15-30k,Spanish,1,1,0
S201300834,2013,some_college,50-75k,English,1,1,0
S201300835,2013,some_college,<15k,English,1,1,0
S201300836,2013,HS,100-150k,Spanish,0,1,0
S201300837,2013,BA,75-100k,English,0,1,1
S201300838,2013,some_college,50-75k,English,1,1,0
S201300839,2013,some_college,100-150k,English,1,1,0
S201300840,2013,HS,>150k,Other,0,1,1
S201300841,2013,HS,50-75k,Spanish,1,1,0
S201300842,2013,some_college,30-50k,English,0,1,1
S201300843,2013,HS,100-150k,English,1,0,0
S201300844,2013,some_college,100-150k,English,1,1,1
S201300845,2013,MA,100-150k,Chinese,0,1,1
S201300846,2013,HS,50-75k,Spanish,0,1,0
S201300847,2013,HS,30-50k,English,1,0,0
S201300848,2013,less_than_HS,75-100k,English,0,1,0
S201300849,2013,less_than_HS,75-100k,English,1,0,0
S201300850,2013,MA,50-75k,English,0,1,0
S201300851,2013,HS,50-75k,English,1,1,0
S201300852,2013,HS,15-30k,Spanish,1,1,1
S201300853,2013,BA,15-30k,Chinese,0,1,0
S201300854,2013,less_than_HS,100-150k,English,1,1,0
S201300855,2013,some_college,>150k,English,0,0,1
S201300856,2013,HS,30-50k,English,0,1,0
S201300857,2013,BA,75-100k,English,0,1,0
S201300858,2013,MA,50-75k,Chinese,0,1,0
S201300859,2013,less_than_HS,30-50k,English,1,1,1
S201300860,2013,HS,100-150k,Other,0,1,0
S201300861,2013,less_than_HS,75-100k,English,1,1,0
S201300862,2013,some_college,15-30k,Spanish,0,1,0
S201300863,2013,some_college,prefer_not,English,0,1,1
S201300864,2013,BA,100-150k,English,0,1,1
S201300865,2013,HS,30-50k,English,1,1,0
S201300866,2013,BA,100-150k,English,0,1,1
S201300867,2013,some_college,>150k,English,0,1,0
S201300868,2013,less_than_HS,100-150k,Spanish,1,1,1
S201300869,2013,BA,75-100k,English,0,1,0
S201300870,2013,HS,prefer_not,English,0,1,0
S201300871,2013,HS,>150k,Spanish,1,0,1
S201300872,2013,BA,75-100k,English,0,1,0
S201300873,2013,HS,30-50k,English,0,1,0
S201300874,2013,HS,75-100k,English,1,1,0
S201300875,2013,HS,50-75k,English,1,1,0
S201300876,2013,some_college,100-150k,English,0,1,0
S201300877,2013,some_college,prefer_not,English,0,1,1
S201300878,2013,some_college,75-100k,English,0,1,0
S201300879,2013,some_college,30-50k,English,0,1,0
S201300880,2013,some_college,50-75k,English,0,1,0
S201300881,2013,less_than_HS,50-75k,English,0,1,0
S201300882,2013,BA,100-150k,English,0,1,0
S201300883,2013,MA,15-30k,English,0,1,1
S201300884,2013,HS,75-100k,Spanish,1,1,0
S201300885,2013,HS,50-75k,English,0,1,1
S201300886,2013,MA,100-150k,English,0,1,0
S201300887,2013,less_than_HS,15-30k,English,0,1,0
S201300888,2013,BA,<15k,Other,0,0,0
S201300889,2013,some_college,15-30k,English,1,1,0
S201300890,2013,MA,75-100k,English,0,1,0
S201300891,2013,less_than_HS,100-150k,Other,0,1,1
S201300892,2013,HS,50-75k,Spanish,0,1,1
S201300893,2013,HS,15-30k,Spanish,0,1,0
S201300894,2013,some_college,50-75k,English,0,1,0
S201300895,2013,HS,30-50k,English,1,1,1
S201300896,2013,BA,50-75k,English,0,1,1
S201300897,2013,MA,prefer_not,English,0,1,0
S201300898,2013,BA,15-30k,Spanish,0,1,0
S201300899,2013,some_college,prefer_not,English,1,1,0
S201300900,2013,some_college,50-75k,Spanish,0,1,0
S201300901,2013,BA,30-50k,Spanish,0,1,0
S201300902,2013,some_college,<15k,English,0,1,1
S201300903,2013,MA,30-50k,English,0,1,1
S201300904,2013,less_than_HS,30-50k,English,1,1,0
S201300905,2013,HS,50-75k,English,1,1,0
S201300906,2013,HS,50-75k,English,1,1,0
S201300907,2013,HS,75-100k,Spanish,1,1,1
S201300908,2013,HS,50-75k,English,1,1,0
S201300909,2013,BA,<15k,English,0,1,0
S201300910,2013,some_college,50-75k,English,0,1,0
S201300911,2013,MA,50-75k,Chinese,0,1,0
S201300912,2013,some_college,50-75k,English,0,1,0
S201300913,2013,some_college,50-75k,English,1,1,0
S201300914,2013,HS,15-30k,English,1,1,0
S201300915,2013,BA,100-150k,English,0,1,0
S201300916,2013,HS,50-75k,English,0,1,0
S201300917,2013,some_college,50-75k,Spanish,1,1,0
S201300918,2013,HS,100-150k,English,1,1,0
S201300919,2013,HS,50-75k,English,0,1,1
S201300920,2013,some_college,100-150k,English,0,1,0
S201300921,2013,BA,30-50k,English,0,1,1
S201300922,2013,some_college,30-50k,English,1,1,0
S201300923,2013,some_college,30-50k,English,0,1,0
S201300924,2013,BA,15-30k,English,0,1,0
S201300925,2013,some_college,30-50k,English,1,1,1
S201300926,2013,MA,<15k,English,0,1,1
S201300927,2013,BA,15-30k,English,0,1,0
S201300928,2013,HS,75-100k,English,0,1,1
S201300929,2013,BA,30-50k,English,0,1,0
S201300930,2013,some_college,15-30k,English,0,1,1
S201300931,2013,PhD,75-100k,English,0,1,0
S201300932,2013,HS,30-50k,English,1,1,0
S201300933,2013,BA,75-100k,English,0,1,0
S201300934,2013,HS,50-75k,English,1,1,0
S201300935,2013,some_college,50-75k,English,0,1,1
S201300936,2013,HS,15-30k,English,0,1,1
S201300937,2013,MA,15-30k,Spanish,0,1,0
S201300938,2013,MA,100-150k,English,0,1,0
S201300939,2013,MA,15-30k,English,0,1,0
S201300940,2013,BA,15-30k,English,0,1,0
S201300941,2013,some_college,30-50k,English,0,1,0
S201300942,2013,less_than_HS,prefer_not,English,1,1,1
S201300943,2013,some_college,30-50k,English,1,1,0
S201300944,2013,MA,15-30k,Chinese,0,1,0
S201300945,2013,HS,30-50k,English,1,1,1
S201300946,2013,less_than_HS,30-50k,English,1,1,0
S201300947,2013,some_college,<15k,English,0,1,0
S201300948,2013,some_college,30-50k,English,0,1,1
S201300949,2013,HS,100-150k,English,1,0,0
S201300950,2013,some_college,50-75k,English,1,1,0
S201300951,2013,PhD,30-50k,Spanish,0,1,0
S201300952,2013,some_college,50-75k,English,0,0,1
S201300953,2013,HS,15-30k,Spanish,1,1,0
S201300954,2013,BA,100-150k,English,0,1,0
S201300955,2013,BA,75-100k,Spanish,0,1,0
S201300956,2013,HS,50-75k,Spanish,1,1,0
S201300957,2013,some_college,100-150k,English,0,1,0
S201300958,2013,less_than_HS,75-100k,English,0,1,0
S201300959,2013,HS,75-100k,English,0,1,1
S201300960,2013,PhD,50-75k,Other,0,1,1
S201300961,2013,some_college,>150k,Other,0,1,0
S201300962,2013,BA,30-50k,English,0,1,1
S201300963,2013,some_college,<15k,English,1,1,0
S201300964,2013,some_college,50-75k,English,0,1,0
S201300965,2013,MA,prefer_not,English,0,1,1
S201300966,2013,MA,50-75k,English,0,1,0
S201300967,2013,BA,50-75k,English,0,1,0
S201300968,2013,BA,15-30k,English,0,1,0
S201300969,2013,some_college,100-150k,English,0,1,1
S201300970,2013,HS,30-50k,Other,0,1,0
S201300971,2013,HS,<15k,Spanish,0,1,0
S201300972,2013,MA,50-75k,English,0,1,0
S201300973,2013,HS,30-50k,English,1,0,0
S201300974,2013,HS,100-150k,English,1,1,0
S201300975,2013,some_college,30-50k,English,1,1,0
S201300976,2013,HS,<15k,Chinese,0,1,0
S201300977,2013,some_college,75-100k,English,1,1,0
S201300978,2013,some_college,<15k,English,0,1,0
S201300979,2013,HS,prefer_not,English,0,1,0
S201300980,2013,HS,<15k,English,1,1,0
S201300981,2013,HS,50-75k,English,0,1,0
S201300982,2013,some_college,30-50k,Other,0,0,0
S201300983,2013,BA,50-75k,English,0,1,0
S201300984,2013,BA,50-75k,Other,0,1,1
S201300985,2013,BA,75-100k,English,0,1,1
S201300986,2013,HS,<15k,English,1,1,0
S201300987,2013,HS,30-50k,English,0,1,0
S201300988,2013,BA,>150k,English,0,1,1
S201300989,2013,BA,15-30k,English,0,1,1
S201300990,2013,HS,100-150k,English,1,1,0
S201300991,2013,BA,30-50k,English,0,1,0
S201300992,2013,HS,100-150k,English,1,1,0
S201300993,2013,some_college,30-50k,English,1,1,1
S201300994,2013,HS,75-100k,Spanish,0,1,1
S201300995,2013,HS,50-75k,Spanish,1,1,0
S201300996,2013,some_college,50-75k,English,1,1,1
S201300997,2013,PhD,30-50k,English,0,1,0
S201300998,2013,HS,15-30k,English,1,1,0
S201300999,2013,HS,<15k,Chinese,1,1,1
