student_id,cohort,degree_level,major_primary,major_secondary,conferral_date,final_cum_gpa,honors
S201301323,2013,BS,Pre-Med,,2017-05-17,4.0,
S201301325,2013,BS,Biology,,2017-05-23,3.48,
S201301329,2013,BS,Chemistry,,2018-05-15,4.0,magna cum laude
S201301332,2013,BS,Marketing,Minor: Music,2018-05-18,3.64,
S201301333,2013,BS,Communications,,2017-05-17,4.0,
S201301337,2013,BS,Economics-Bus,Minor: Math,2017-05-12,3.2,
S201301340,2013,BS,Computer Science,,2019-05-23,2.98,
S201301341,2013,BS,Accounting,,2017-05-23,2.3,
S201301343,2013,BA,Political Science,,2018-05-12,4.0,
S201301349,2013,BS,Biology,,2017-05-14,3.53,cum laude
S201301350,2013,BA,Economics,,2018-05-14,3.23,
S201301352,2013,BS,Mechanical Engineering,,2017-05-13,3.94,
S201301353,2013,BS,Accounting,,2019-05-16,3.89,
S201301354,2013,BS,Kinesiology,,2019-05-19,4.0,
S201301357,2013,BS,Electrical Engineering,Minor: Spanish,2017-05-18,3.61,
S201301360,2013,BS,Economics-Bus,Minor: Spanish,2017-05-21,3.41,
S201301363,2013,BS,Statistics,Minor: Spanish,2017-05-17,4.0,
S201301372,2013,BS,General Studies,,2019-05-22,4.0,magna cum laude
S201301373,2013,BA,Economics,,2018-05-17,3.85,
S201301377,2013,BS,Mechanical Engineering,Minor: Stats,2017-05-21,4.0,
S201301385,2013,BS,Communications,,2017-05-16,3.75,
S201301388,2013,BS,Statistics,,2019-05-15,3.28,
S201301389,2013,BS,Pre-Med,,2017-05-21,3.48,cum laude
S201301390,2013,BS,Communications,,2017-05-20,3.14,cum laude
S201301393,2013,BS,Nursing,,2017-05-22,2.82,cum laude
S201301394,2013,BA,Political Science,,2017-05-14,4.0,
S201301405,2013,BS,Biomedical Engineering,,2018-05-22,3.62,cum laude
S201301407,2013,BS,Mathematics,Minor: History,2017-05-13,2.59,
S201301417,2013,BA,English,,2018-05-15,3.75,
S201301418,2013,BA,Spanish,,2018-05-20,3.73,
S201301421,2013,BS,Communications,Minor: Music,2017-05-17,3.7,
S201301424,2013,BS,Undeclared,,2018-05-20,4.0,
S201301428,2013,BS,Marketing,,2017-05-23,3.2,magna cum laude
S201301436,2013,BA,Anthropology,,2017-05-20,3.85,
S201301439,2013,BS,Mathematics,,2018-05-22,3.23,
S201301440,2013,BS,Computer Science,Minor: Spanish,2017-05-13,4.0,
S201301441,2013,BS,Nursing,Minor: Math,2018-05-23,3.55,
S201301442,2013,BS,Civil Engineering,,2017-05-12,4.0,summa cum laude
S201301449,2013,BS,Electrical Engineering,,2017-05-13,3.8,
S201301453,2013,BS,Marketing,Minor: Math,2017-05-15,3.66,
S201301454,2013,BA,Anthropology,,2018-05-15,3.64,
S201301455,2013,BS,Spanish,,2018-05-16,4.0,
S201301456,2013,BS,Management,,2017-05-12,2.82,magna cum laude
S201301460,2013,BS,Physics,,2018-05-19,3.4,
S201301461,2013,BS,Biology,,2017-05-15,3.32,
S201301463,2013,BS,Finance,,2018-05-21,3.32,
S201301469,2013,BS,Biomedical Engineering,,2018-05-17,4.0,
S201301471,2013,BA,Sociology,Minor: History,2018-05-13,4.0,
S201301474,2013,BS,General Studies,Minor: Math,2018-05-23,3.59,cum laude
S201301479,2013,BS,Civil Engineering,Minor: History,2017-05-20,4.0,
S201301480,2013,BA,Philosophy,,2017-05-19,3.57,
S201301484,2013,BS,Mathematics,,2018-05-12,3.71,
S201301485,2013,BS,Education,,2018-05-22,4.0,
S201301490,2013,BS,Computer Science,,2018-05-20,4.0,cum laude
S201301492,2013,BS,Communications,,2017-05-14,3.67,
S201301497,2013,BA,Mechanical Engineering,Minor: Math,2018-05-23,4.0,
S201301498,2013,BS,Pre-Med,Minor: Math,2018-05-22,3.69,cum laude
S201301500,2013,BS,Nursing,,2018-05-13,3.19,
S201301502,2013,BS,Mathematics,,2018-05-13,4.0,cum laude
S201301508,2013,BS,Communications,Minor: Stats,2019-05-14,3.73,summa cum laude
S201301513,2013,BS,Mechanical Engineering,,2017-05-20,3.42,
S201301519,2013,BA,Economics,,2017-05-15,2.4,
S201301523,2013,BS,Biology,Minor: Math,2019-05-14,3.39,
S201301526,2013,BA,History,Minor: History,2017-05-14,3.39,
S201301532,2013,BS,Physics,Minor: Music,2017-05-14,3.55,cum laude
S201301540,2013,BS,Undeclared,Minor: Math,2018-05-17,3.42,
S201301543,2013,BS,Biology,,2018-05-21,3.74,
S201301545,2013,BA,Anthropology,,2018-05-19,4.0,cum laude
S201301546,2013,BA,Political Science,,2017-05-22,4.0,cum laude
S201301547,2013,BS,Pre-Med,Minor: Math,2017-05-15,3.79,
S201301548,2013,BA,Sociology,,2018-05-19,3.08,
S201301549,2013,BS,Biology,,2019-05-14,4.0,
S201301550,2013,BS,Philosophy,,2018-05-12,2.96,
S201301553,2013,BA,Physics,Minor: Spanish,2017-05-12,3.03,cum laude
S201301557,2013,BA,Economics,,2018-05-16,3.97,summa cum laude
S201301558,2013,BS,Computer Science,,2017-05-15,3.24,
S201301561,2013,BS,Undeclared,Minor: Spanish,2017-05-19,3.78,
S201301564,2013,BS,Electrical Engineering,Minor: Math,2017-05-19,3.52,
S201301565,2013,BA,Art History,,2017-05-22,3.91,
S201301576,2013,BA,Psychology,,2017-05-19,3.45,
S201301579,2013,BS,Finance,,2019-05-18,3.52,
S201301588,2013,BS,Finance,,2018-05-17,3.75,
S201301589,2013,BS,Chemistry,,2018-05-21,3.52,
S201301594,2013,BS,Physics,,2017-05-20,3.52,
S201301603,2013,BS,Biology,Minor: Music,2018-05-14,3.3,
S201301604,2013,BS,Computer Science,,2019-05-23,3.77,magna cum laude
S201301611,2013,BS,Civil Engineering,Minor: Spanish,2017-05-14,3.55,
S201301612,2013,BS,Biomedical Engineering,,2019-05-23,3.58,
S201301614,2013,BA,Art History,Minor: Music,2018-05-19,3.23,
S201301616,2013,BS,Public Health,Minor: Music,2017-05-20,3.69,
S201301621,2013,BS,Computer Science,,2017-05-14,3.4,
S201301623,2013,BS,Management,,2017-05-19,2.78,
S201301630,2013,BA,Anthropology,Minor: History,2018-05-12,4.0,
S201301632,2013,BA,Political Science,,2018-05-16,4.0,cum laude
S201301634,2013,BA,General Studies,,2018-05-14,3.54,cum laude
S201301635,2013,BA,Economics-Bus,,2018-05-21,2.9,cum laude
S201301639,2013,BA,Undeclared,,2017-05-15,3.36,magna cum laude
S201301641,2013,BS,Electrical Engineering,,2017-05-17,3.45,summa cum laude
S201301654,2013,BS,Education,Minor: Math,2017-05-16,3.54,
S201301655,2013,BS,Education,,2019-05-18,2.93,magna cum laude
S201301656,2013,BA,Philosophy,,2017-05-13,3.38,
S201301659,2013,BA,Economics,Minor: Math,2018-05-12,3.95,
S201301664,2013,BS,Psychology,Minor: Spanish,2017-05-19,3.45,
S201301672,2013,BS,Finance,,2017-05-15,3.83,
S201301673,2013,BS,Management,,2017-05-23,4.0,cum laude
S201301675,2013,BS,Biology,,2017-05-18,2.68,
S201301678,2013,BS,Nursing,,2017-05-21,3.55,
S201301681,2013,BA,Art History,,2018-05-20,3.31,
S201301684,2013,BA,English,Minor: Stats,2018-05-19,4.0,
S201301685,2013,BS,Education,,2017-05-19,4.0,
S201301692,2013,BS,Education,,2018-05-22,3.63,
S201301700,2013,BS,Kinesiology,,2017-05-18,3.77,
S201301701,2013,BS,Physics,,2017-05-19,3.39,cum laude
S201301702,2013,BS,Accounting,,2018-05-13,3.7,
S201301704,2013,BA,Psychology,,2018-05-12,3.66,
S201301705,2013,BS,Computer Science,Minor: History,2017-05-12,3.96,magna cum laude
S201301708,2013,BS,Chemistry,Minor: Math,2018-05-21,3.76,cum laude
S201301710,2013,BS,Anthropology,,2017-05-23,3.88,
S201301712,2013,BS,Mechanical Engineering,,2018-05-23,3.96,
S201301714,2013,BS,Biology,,2018-05-23,3.5,
S201301715,2013,BA,Economics-Bus,Minor: Spanish,2017-05-16,3.28,
S201301716,2013,BS,Marketing,,2017-05-16,3.12,
S201301717,2013,BS,Education,,2017-05-22,4.0,
S201301719,2013,BS,Mathematics,,2017-05-23,3.26,
S201301720,2013,BA,Anthropology,Minor: Music,2017-05-15,3.91,
S201301725,2013,BS,Kinesiology,Minor: Music,2018-05-23,2.48,cum laude
S201301727,2013,BA,Computer Science,,2018-05-13,3.5,
S201301730,2013,BS,Communications,Minor: Music,2018-05-19,3.39,
S201301731,2013,BS,Public Health,Minor: Math,2018-05-12,4.0,cum laude
S201301734,2013,BS,Statistics,Minor: Stats,2019-05-19,4.0,
S201301736,2013,BS,Sociology,,2018-05-17,3.62,
S201301738,2013,BS,Kinesiology,Minor: Music,2018-05-22,3.32,
S201301740,2013,BS,Civil Engineering,,2018-05-20,2.48,
S201301741,2013,BS,Civil Engineering,,2018-05-18,3.33,
S201301742,2013,BS,Education,,2017-05-18,4.0,cum laude
S201301744,2013,BA,Philosophy,Minor: Math,2018-05-13,3.69,
S201301747,2013,BS,Biomedical Engineering,Minor: History,2017-05-21,3.25,cum laude
S201301749,2013,BS,Computer Science,,2017-05-22,2.63,
S201301752,2013,BA,Finance,,2018-05-22,3.55,
S201301762,2013,BS,Economics-Bus,Minor: Music,2017-05-13,3.36,
S201301763,2013,BS,Management,Minor: Music,2017-05-14,3.67,
S201301764,2013,BS,Kinesiology,Minor: Spanish,2017-05-18,3.64,
S201301766,2013,BS,Undeclared,,2018-05-16,3.7,
S201301769,2013,BS,Physics,,2017-05-14,4.0,
S201301778,2013,BA,Political Science,Minor: Music,2018-05-12,3.57,
S201301779,2013,BS,Civil Engineering,,2018-05-13,3.16,cum laude
S201301786,2013,BS,Biology,,2018-05-16,3.66,magna cum laude
S201301791,2013,BS,Biology,,2017-05-12,3.5,
S201301792,2013,BS,Nursing,,2017-05-20,3.93,
S201301796,2013,BS,Kinesiology,Minor: Math,2019-05-17,4.0,
S201301797,2013,BS,Electrical Engineering,,2019-05-19,3.4,
S201301799,2013,BS,Biology,Minor: Spanish,2017-05-12,3.84,
S201301804,2013,BA,Psychology,,2018-05-14,3.42,magna cum laude
S201301807,2013,BS,Communications,Minor: Stats,2019-05-22,2.97,
S201301808,2013,BS,Physics,,2017-05-14,4.0,cum laude
S201301812,2013,BS,Pre-Med,Minor: Math,2017-05-20,3.19,
S201301814,2013,BA,Sociology,,2019-05-17,3.68,magna cum laude
S201301815,2013,BS,Economics-Bus,,2017-05-16,3.82,
S201301816,2013,BA,Public Health,,2017-05-20,3.52,
S201301818,2013,BS,Electrical Engineering,,2018-05-13,3.72,
S201301819,2013,BS,Nursing,,2017-05-23,2.79,cum laude
S201301820,2013,BS,Physics,,2017-05-20,2.87,
S201301825,2013,BS,Sociology,Minor: Stats,2017-05-12,3.85,
S201301828,2013,BS,Biology,,2018-05-14,3.44,magna cum laude
S201301831,2013,BS,Chemistry,,2017-05-23,3.03,
S201301832,2013,BS,Chemistry,Minor: History,2018-05-21,2.81,
S201301839,2013,BS,Undeclared,Minor: Stats,2018-05-21,2.78,
S201301844,2013,BS,Pre-Med,Minor: History,2018-05-13,4.0,summa cum laude
S201301848,2013,BA,Sociology,,2018-05-20,3.52,
S201301852,2013,BS,Kinesiology,Minor: Music,2018-05-12,3.53,cum laude
S201301853,2013,BS,Marketing,,2017-05-22,3.31,
S201301862,2013,BA,Economics,,2017-05-19,3.75,cum laude
S201301865,2013,BS,Mathematics,,2018-05-20,2.3,
S201301866,2013,BS,Mechanical Engineering,,2018-05-18,3.07,
S201301869,2013,BS,Biomedical Engineering,Minor: Stats,2017-05-17,2.2,
S201301870,2013,BS,Economics-Bus,,2017-05-14,3.52,
S201301871,2013,BS,Civil Engineering,Minor: Spanish,2017-05-14,3.95,cum laude
S201301874,2013,BA,Anthropology,Minor: History,2017-05-17,2.95,magna cum laude
S201301876,2013,BS,Electrical Engineering,,2019-05-18,3.71,
S201301877,2013,BS,Chemistry,,2017-05-14,2.7,
S201301880,2013,BS,General Studies,,2017-05-23,4.0,
S201301881,2013,BS,Political Science,,2018-05-22,3.29,
S201301889,2013,BS,Economics,Minor: Math,2017-05-12,3.75,
S201301891,2013,BS,Computer Science,,2017-05-22,3.41,
S201301895,2013,BS,Public Health,,2017-05-22,3.94,
S201301898,2013,BS,Education,Minor: Stats,2018-05-14,3.37,
S201301899,2013,BS,Economics-Bus,,2018-05-22,3.53,
S201301913,2013,BS,Management,Minor: Music,2017-05-21,3.71,
S201301915,2013,BA,Economics,Minor: Math,2018-05-14,3.88,
S201301919,2013,BS,Kinesiology,,2018-05-23,3.12,
S201301921,2013,BS,General Studies,,2018-05-23,3.35,
S201301923,2013,BS,Biomedical Engineering,,2018-05-15,4.0,
S201301933,2013,BS,Art History,Minor: Spanish,2017-05-18,3.58,
S201301934,2013,BS,Economics-Bus,,2018-05-14,3.99,
S201301936,2013,BS,Public Health,,2017-05-18,2.43,
S201301942,2013,BA,History,,2018-05-18,3.64,
S201301945,2013,BS,Electrical Engineering,Minor: Stats,2017-05-23,3.32,cum laude
S201301947,2013,BS,Accounting,,2018-05-15,3.94,cum laude
S201301948,2013,BS,Communications,Minor: Stats,2017-05-17,3.45,
S201301952,2013,BS,Biology,Minor: Music,2017-05-17,3.39,
S201301967,2013,BS,Management,Minor: Stats,2017-05-23,2.87,
S201301968,2013,BS,Physics,,2017-05-13,3.77,
S201301969,2013,BS,Electrical Engineering,Minor: Math,2019-05-18,3.7,
S201301970,2013,BS,Pre-Med,,2018-05-15,3.01,
S201301973,2013,BS,Kinesiology,,2017-05-14,3.36,magna cum laude
S201301975,2013,BA,Sociology,,2017-05-13,2.63,
S201301979,2013,BS,Public Health,,2019-05-13,3.25,
S201301980,2013,BS,Public Health,,2018-05-20,3.01,
S201301982,2013,BA,Philosophy,,2017-05-15,2.84,
S201301991,2013,BS,Mechanical Engineering,,2017-05-17,2.92,
S201301994,2013,BA,Sociology,,2017-05-18,4.0,cum laude
S201301996,2013,BA,Political Science,,2018-05-13,3.7,cum laude
S201302000,2013,BS,Public Health,,2018-05-22,3.71,
S201302001,2013,BS,Psychology,,2017-05-16,3.95,magna cum laude
S201302002,2013,BS,General Studies,,2019-05-15,3.19,
S201302003,2013,BA,Sociology,,2017-05-17,3.58,cum laude
S201302004,2013,BS,Pre-Med,,2018-05-20,3.31,
S201302005,2013,BS,Computer Science,Minor: Math,2018-05-21,3.35,
S201302007,2013,BS,Communications,Minor: History,2017-05-18,3.51,
S201302012,2013,BS,Chemistry,Minor: Stats,2017-05-20,3.26,cum laude
S201302013,2013,BS,Education,Minor: History,2017-05-22,4.0,
S201302014,2013,BA,Economics,Minor: History,2018-05-15,4.0,magna cum laude
S201302021,2013,BS,Computer Science,,2018-05-22,4.0,cum laude
S201302022,2013,BS,Nursing,Minor: History,2017-05-21,3.4,
S201302025,2013,BS,Communications,Minor: Music,2017-05-18,3.49,
S201302026,2013,BS,Communications,,2017-05-13,3.63,
S201302027,2013,BS,Kinesiology,,2017-05-22,2.86,summa cum laude
S201302031,2013,BS,Communications,,2017-05-18,3.95,
S201302036,2013,BS,Biomedical Engineering,,2018-05-22,3.75,
S201302037,2013,BS,Physics,,2017-05-17,3.76,
S201302038,2013,BS,Management,Minor: Music,2017-05-12,2.69,
S201302041,2013,BA,Sociology,,2018-05-21,3.06,cum laude
S201302043,2013,BS,Art History,Minor: Music,2018-05-16,4.0,summa cum laude
S201302045,2013,BA,Finance,,2017-05-15,3.65,
S201302048,2013,BS,Statistics,,2018-05-20,3.54,summa cum laude
S201302054,2013,BS,Chemistry,,2018-05-23,3.71,cum laude
S201302056,2013,BS,Education,,2019-05-14,3.14,
S201302059,2013,BA,English,,2018-05-20,3.77,summa cum laude
S201302073,2013,BS,Nursing,Minor: Music,2018-05-23,2.9,cum laude
S201302074,2013,BS,History,,2017-05-16,3.39,
S201302081,2013,BS,Biomedical Engineering,Minor: Spanish,2017-05-19,3.64,
S201302082,2013,BS,Management,,2017-05-20,3.89,
S201302084,2013,BS,Undeclared,Minor: Spanish,2018-05-12,3.67,cum laude
S201302085,2013,BS,Pre-Med,,2019-05-16,3.68,
S201302087,2013,BS,Accounting,,2017-05-12,3.21,
S201302093,2013,BS,Computer Science,Minor: Music,2017-05-15,4.0,
S201302095,2013,BA,History,Minor: Spanish,2017-05-21,3.95,
S201302097,2013,BA,Anthropology,,2018-05-21,3.24,
S201302098,2013,BS,Finance,,2018-05-21,3.2,
S201302099,2013,BS,Kinesiology,Minor: Math,2017-05-14,3.39,
S201302100,2013,BS,Pre-Med,,2018-05-19,3.79,cum laude
S201302101,2013,BS,General Studies,Minor: Spanish,2019-05-22,3.58,
S201302107,2013,BA,Political Science,,2018-05-18,3.08,
S201302110,2013,BA,Psychology,,2017-05-21,4.0,cum laude
S201302113,2013,BS,Statistics,,2017-05-18,3.62,
S201302114,2013,BA,Economics,,2017-05-13,3.92,magna cum laude
S201302117,2013,BS,Electrical Engineering,Minor: Spanish,2017-05-20,3.31,
S201302123,2013,BS,Psychology,,2017-05-13,3.7,
S201302127,2013,BS,Mechanical Engineering,,2017-05-20,3.97,
S201302129,2013,BS,Pre-Med,Minor: Spanish,2018-05-23,3.15,
S201302132,2013,BS,Biomedical Engineering,,2019-05-20,3.56,
S201302140,2013,BS,Pre-Med,,2018-05-21,3.22,
S201302145,2013,BA,Political Science,,2019-05-18,3.57,
S201302146,2013,BA,Art History,Minor: Math,2018-05-19,3.49,
S201302148,2013,BA,Psychology,,2018-05-21,3.81,cum laude
S201302149,2013,BS,Mechanical Engineering,,2019-05-20,2.35,
S201302151,2013,BA,Psychology,,2018-05-22,3.35,magna cum laude
S201302153,2013,BA,Anthropology,,2017-05-20,3.91,cum laude
S201302154,2013,BS,Communications,,2018-05-23,3.88,
S201302157,2013,BS,Nursing,Minor: History,2017-05-14,4.0,
S201302162,2013,BS,Biomedical Engineering,Minor: Stats,2018-05-15,2.91,
S201302164,2013,BS,Accounting,,2019-05-14,3.75,magna cum laude
S201302167,2013,BS,Marketing,,2017-05-17,3.75,
S201302169,2013,BA,Spanish,Minor: Math,2017-05-12,3.76,cum laude
S201302170,2013,BA,Spanish,,2019-05-21,3.23,
S201302172,2013,BA,Philosophy,Minor: History,2018-05-20,2.72,magna cum laude
S201302179,2013,BS,Pre-Med,,2017-05-13,4.0,
S201302181,2013,BS,Mechanical Engineering,,2018-05-12,3.4,
S201302184,2013,BS,Kinesiology,Minor: Spanish,2018-05-17,3.32,cum laude
S201302186,2013,BS,Accounting,Minor: Spanish,2017-05-15,4.0,
S201302189,2013,BS,Pre-Med,,2018-05-22,3.83,
S201302190,2013,BS,Economics-Bus,,2017-05-18,3.22,
S201302195,2013,BA,Political Science,Minor: Spanish,2018-05-23,3.33,
S201302202,2013,BS,Civil Engineering,,2017-05-22,4.0,magna cum laude
S201302205,2013,BS,Public Health,Minor: Music,2017-05-16,3.28,summa cum laude
S201302206,2013,BS,Mathematics,Minor: Spanish,2017-05-14,3.43,
S201302211,2013,BS,Computer Science,Minor: Music,2018-05-16,3.11,
S201302213,2013,BS,Nursing,,2018-05-16,3.54,
S201302215,2013,BS,General Studies,,2018-05-23,3.75,cum laude
S201302219,2013,BS,Computer Science,Minor: Math,2017-05-19,4.0,magna cum laude
S201302221,2013,BS,General Studies,,2018-05-19,3.61,
S201302223,2013,BS,Physics,,2018-05-15,3.68,
S201302224,2013,BS,Computer Science,,2018-05-13,4.0,
S201302229,2013,BS,Electrical Engineering,,2017-05-23,3.83,
S201302231,2013,BA,Art History,Minor: Spanish,2018-05-20,3.86,
S201302234,2013,BS,Biology,,2018-05-16,3.43,
S201302236,2013,BS,Sociology,,2017-05-13,3.53,
S201302238,2013,BA,Sociology,Minor: Stats,2017-05-22,3.23,magna cum laude
S201302239,2013,BS,Education,Minor: Music,2019-05-22,2.92,
S201302241,2013,BS,Management,,2017-05-20,3.95,cum laude
S201302246,2013,BS,Physics,Minor: Math,2017-05-21,3.25,
S201302248,2013,BA,Art History,Minor: Stats,2017-05-16,3.47,
S201302252,2013,BS,Physics,Minor: History,2018-05-17,3.05,cum laude
S201302253,2013,BS,Biology,,2017-05-12,3.37,cum laude
S201302272,2013,BS,Undeclared,,2017-05-21,3.9,
S201302276,2013,BA,History,,2017-05-22,3.47,
S201302278,2013,BS,Communications,,2018-05-13,3.4,
S201302279,2013,BS,Pre-Med,Minor: Music,2018-05-21,3.71,
S201302280,2013,BS,Public Health,Minor: History,2018-05-23,4.0,
S201302287,2013,BS,Nursing,,2018-05-17,3.01,
S201302289,2013,BS,Education,,2019-05-17,2.81,
S201302291,2013,BA,Chemistry,,2018-05-15,3.84,
S201302295,2013,BS,Kinesiology,Minor: Music,2017-05-14,3.43,
S201302296,2013,BS,General Studies,,2018-05-15,4.0,
S201302297,2013,BA,Spanish,Minor: Spanish,2018-05-12,3.15,magna cum laude
S201302299,2013,BS,Management,Minor: Spanish,2018-05-20,2.4,
S201302302,2013,BS,Communications,Minor: Spanish,2017-05-21,3.96,magna cum laude
S201302303,2013,BA,Anthropology,,2017-05-23,2.85,cum laude
S201302304,2013,BS,Accounting,,2017-05-23,2.38,cum laude
S201302308,2013,BS,Accounting,Minor: Stats,2018-05-13,3.26,
S201302310,2013,BS,Kinesiology,,2018-05-12,4.0,summa cum laude
S201302311,2013,BS,Pre-Med,Minor: Spanish,2017-05-18,3.73,
S201302316,2013,BS,Political Science,,2017-05-23,2.9,
S201302318,2013,BS,Finance,,2017-05-22,3.08,cum laude
S201302322,2013,BS,Electrical Engineering,,2019-05-21,3.31,
S201302324,2013,BS,Physics,,2018-05-20,3.29,
S201302328,2013,BA,Education,Minor: Math,2017-05-13,2.91,cum laude
S201302329,2013,BS,Anthropology,,2018-05-22,3.77,
S201302331,2013,BA,English,,2017-05-14,3.79,cum laude
S201302332,2013,BA,Anthropology,Minor: Stats,2018-05-16,2.92,
S201302333,2013,BA,Economics,Minor: Stats,2019-05-21,2.81,
S201302334,2013,BS,Civil Engineering,,2019-05-22,3.74,
S201302335,2013,BS,Chemistry,Minor: Spanish,2017-05-13,3.35,
S201302340,2013,BS,Mechanical Engineering,,2019-05-22,3.2,cum laude
S201302343,2013,BS,Kinesiology,,2017-05-20,4.0,
S201302347,2013,BS,Art History,,2017-05-14,3.42,
S201302348,2013,BS,Biomedical Engineering,,2018-05-12,4.0,
S201302351,2013,BS,Physics,,2017-05-18,3.42,
S201302353,2013,BS,Marketing,,2018-05-18,3.17,
S201302356,2013,BA,Psychology,,2018-05-13,3.31,
S201302359,2013,BS,History,,2019-05-20,3.78,
S201302365,2013,BS,Communications,,2017-05-23,3.75,
S201302368,2013,BS,Civil Engineering,,2019-05-20,4.0,
S201302370,2013,BS,Accounting,,2018-05-19,3.66,
S201302372,2013,BS,Finance,,2018-05-19,3.54,
S201302374,2013,BS,Kinesiology,,2018-05-15,3.37,cum laude
S201302376,2013,BA,Biomedical Engineering,Minor: Math,2018-05-14,3.7,
S201302377,2013,BS,Electrical Engineering,Minor: Spanish,2019-05-21,3.16,
S201302380,2013,BA,Psychology,Minor: Spanish,2019-05-13,3.2,
S201302391,2013,BS,Marketing,,2017-05-23,3.21,
S201302392,2013,BA,Political Science,,2017-05-15,3.09,magna cum laude
S201302394,2013,BS,General Studies,,2017-05-15,3.74,cum laude
S201302395,2013,BS,Communications,,2017-05-22,3.46,cum laude
S201302396,2013,BS,Nursing,Minor: Music,2017-05-13,3.48,magna cum laude
S201302400,2013,BS,Statistics,Minor: Spanish,2018-05-17,3.07,cum laude
S201302402,2013,BS,Biology,Minor: Stats,2017-05-13,2.72,
